true_label,original_sent,text_output
1,The Committee's accompanying statement indicated that economic growth had been quite strong so far this year.,"HAWKISH
The statement suggests that the economy has been performing well, which could imply a potential tightening of monetary policy to prevent overheating."
2,"However, with longer-term interest rates already very low, there did not appear to be a need for enhanced forward guidance at this juncture or much scope for forward guidance to put additional downward pressure on yields.","DOVISH
The sentence suggests that there is not much room for further lowering of interest rates, indicating a dovish stance towards monetary policy."
2,These members expected that the target range would be maintained at this level until they were confident that the economy had weathered recent events and was on track to achieve the Committee's maximum employment and price stability goals.,"DOVISH
The sentence suggests a cautious approach to maintaining the target range until economic conditions improve, indicating a dovish stance towards monetary policy."
0,U.S. inflation remains muted.,"DOVISH
The statement suggests that inflation is low, indicating a potential need for easing of monetary policy to stimulate economic growth."
2,"Participants expected that productivity growth would pick up as firms slowed hiring to a pace more in line with output growth but acknowledged that the improvement might be limited, particularly if business investment spending were to remain soft.","DOVISH
The sentence suggests a concern about limited productivity growth, especially if business investment spending remains soft, indicating a dovish stance towards monetary policy."
0,"Well, that’s—what’s happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years.","DOVISH
The statement suggests that the relationship between resource utilization, unemployment, and inflation has weakened over time, indicating a more accommodative stance towards monetary policy."
1,"It is now generally recognized that price stability is a prerequisite for the efficient allocation of resources in our economy and, indeed, for fulfilling our ultimate mandate to promote maximum sustainable employment over time.","Label: NEUTRAL
Explanation: The sentence emphasizes the importance of price stability for efficient resource allocation and achieving maximum sustainable employment, without explicitly leaning towards either tightening or easing of monetary policy."
2,"Going forward, the question is not only whether inflation will fall in the coming months,","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy. It simply poses a question about the future trajectory of inflation."
0,"To support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens.","Label: DOVISH
Explanation: The sentence indicates that the Committee believes that a highly accommodative stance of monetary policy will remain appropriate for a considerable time, which suggests a willingness to continue easing monetary policy to support the economy."
1,"The nominal deficit on U. S. trade in goods and services widened substantially in July, reflecting both a decline in exports and a rise in imports.","DOVISH
The statement indicates a widening trade deficit due to a decline in exports and a rise in imports, which could potentially lead to a more accommodative monetary policy stance to boost economic growth."
2,If the prices are wrong -- built on the base on an incorrect view of the economy or Federal Reserve intentions -- we will prove them wrong and provide an anchor for the market to adjust to.,"DOVISH
The sentence suggests a willingness to correct market misperceptions and provide stability, indicating a more accommodative stance towards monetary policy."
0,"But in many countries around the Chair Yellen’s Press Conference FINAL world that are important commodity exporters, the decline we’ve seen in oil prices has had a depressing effect on their growth, their trade with us and other trade partners, and caused problems that have had spillovers to the global economy as well.","DOVISH
The sentence expresses concern about the negative impact of declining oil prices on global growth and trade, suggesting a need for potential monetary policy easing to address these issues."
2,"Martin Baily and Robert Lawrence (2004) present a much more thorough analysis of this issue and come to a similar conclusion.4 To investigate further the relationship between restructuring and labor productivity, we compared the performance of industry employment to the performance of industry productivity for the period from 2000 to 2002 (chart 5).","NEUTRAL
This sentence does not express a clear stance on monetary policy, but rather discusses a comparison of industry employment and productivity."
0,"So those who can get credit, together with the low prices of houses, are at—able to buy much more house than they could have a few years ago.","DOVISH
This sentence suggests that credit is readily available and housing prices are low, indicating a supportive environment for borrowing and spending, which aligns with a dovish stance of easing monetary policy."
2,Inflation expectations that currently appeared by various measures and survey results to be essentially flat or even to have declined a bit were reinforcing the factors holding down price increases.,"Label: DOVISH
Explanation: The sentence suggests that inflation expectations are flat or even declining, which indicates a lack of upward pressure on prices. This could be seen as a dovish stance as it implies a need for monetary policy to potentially be eased to stimulate inflation."
0,Recent data on core consumer prices led the staff to mark down slightly its forecast for core PCE inflation.,"DOVISH
The sentence indicates a slight downward revision in the forecast for core PCE inflation, suggesting a more accommodative stance towards monetary policy."
1,Many have observed the rise in the real federal funds rate to a level well above its historical average and concluded that monetary policy is currently restrictive.,"Label: HAWKISH
Explanation: The sentence indicates that the real federal funds rate is well above its historical average, suggesting that monetary policy is currently restrictive, which is typically associated with a hawkish stance."
1,Participants generally expected that household demand would gradually strengthen over coming quarters in response to the rise in household wealth from the substantial increase in equity prices that had occurred over the intermeeting period as well as the support for income provided by fiscal policy.,"DOVISH
The sentence indicates an expectation of gradual strengthening in household demand, which suggests a more accommodative stance towards monetary policy."
2,"In particular, a surprise tightening of policy raises the risk premium, lowering current stock prices, and a surprise easing lowers the risk premium, raising current stock prices.","HAWKISH
The sentence suggests that a surprise tightening of policy raises the risk premium, which in turn lowers current stock prices, indicating a hawkish stance towards monetary policy."
0,Participants expected that fiscal policy would continue to be a drag on economic growth over coming quarters.,"Label: DOVISH
Explanation: The sentence suggests that participants anticipate fiscal policy to have a negative impact on economic growth in the future, indicating a need for potential monetary policy easing to counteract this drag."
0,"Although the pace of job losses was moderating, the unusually large fraction of those who were working part time for economic reasons and the unusually low level of the average workweek pointed to only a gradual decline in the unemployment rate as the economic recovery proceeded.","Label: DOVISH
Explanation: The sentence suggests that despite the moderation in job losses, there are still concerns about underemployment and a slow decline in the unemployment rate, indicating a need for continued monetary policy support to aid in the economic recovery."
2,"Staff Economic Outlook In the forecast prepared for the March FOMC meeting, the staff's outlook for real economic activity was broadly similar to that at the time of the January meeting.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy, therefore it is classified as neutral."
1,"The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.","Label: HAWKISH
Explanation: The sentence suggests that there may be a need for additional firming of monetary policy in the future, depending on the evolution of inflation and economic growth outlook. This indicates a potential tightening of monetary policy."
2,"The literature on this topic extends at least as far back as William Brainardâ€™s original paper on uncertainty and policy almost forty years ago.7 Brainardâ€™s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.","DOVISH
The sentence suggests a cautious approach to monetary policy in response to uncertainty, indicating a dovish stance towards policy decisions."
1,"At the moment, trend growth near full employment appears to be a reasonable prospect in the year ahead.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply states that trend growth near full employment is a reasonable prospect in the year ahead, which can be seen as a neutral stance."
1,"The asset purchases are about creating some near-term momentum in the economy, trying to strengthen growth and job creation in the near term, and the increases in the federal funds rate target, when they ultimately occur, are about reducing accommodation.","Label: DOVISH
Explanation: The sentence suggests that the focus is on creating momentum in the economy, strengthening growth, and job creation in the near term, indicating a more accommodative stance towards monetary policy."
0,"By getting unemployment down, we hope to bring back to work some of the people who’ve been out of work as long as they have and, in that respect, try to avoid the longer-term consequences of people being out of work for months at a time.","DOVISH
The sentence suggests a focus on reducing unemployment and bringing people back to work, indicating a more accommodative stance towards monetary policy to support economic recovery."
0,A number of participants indicated that the Committee should resume asset purchases only if substantially adverse economic circumstances warranted greater monetary policy accommodation than could be provided by lowering the federal funds rate to the effective lower bound.,"Label: DOVISH
Explanation: The sentence suggests a willingness to provide greater monetary policy accommodation, indicating a dovish stance towards easing monetary policy."
2,"In its March forecast, the staff's projection for real GDP growth over the medium term was somewhat higher than the one presented in January, mostly reflecting an improved outlook for economic activity abroad, a lower foreign exchange value for the dollar, and a higher projected path of equity prices.","DOVISH
The sentence indicates a positive outlook for economic activity abroad, a lower foreign exchange value for the dollar, and a higher projected path of equity prices, which suggests a potential easing of monetary policy to support economic growth."
2,"King (1999) shows that, if a long enough interval is given to hit the target, there may be little difference between a price level target and an inflation rate target.","NEUTRAL
The sentence does not express a clear stance on whether monetary policy should be tightened or eased, therefore it is classified as neutral."
2,They noted that the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run.,"Label: DOVISH
Explanation: The sentence suggests concern about achieving the 2 percent inflation target, indicating a potential need for easing monetary policy to stimulate inflation."
1,"Holiday shopping reportedly was relatively solid, and, reflecting the improvement in the housing market, demand for home furnishings and construction materials was up.","DOVISH
The sentence indicates positive economic activity, which may suggest a need for easing monetary policy to support further growth."
2,Monetary policy has an ambiguous effect on trade imbalances.,"NEUTRAL
The sentence does not clearly indicate a preference for either tightening or easing of monetary policy, suggesting a neutral stance."
2,"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on monetary policy, instead focusing on the importance of productivity growth in predicting economic outcomes."
0,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.","DOVISH
The mention of low interest rates suggests a dovish stance, as it implies a potential easing of monetary policy to support economic growth."
0,Together these structural changes would imply that the economy can now operate at a lower unemployment rate and at a higher growth rate than previously without inflationary consequences.,"DOVISH
The sentence suggests that the economy can operate at a lower unemployment rate and higher growth rate without causing inflation, indicating a more accommodative monetary policy stance."
2,"The stock market soared, and--remarkably enough--core inflation moderated.","DOVISH
The mention of core inflation moderating suggests a more dovish stance as it indicates a potential easing of monetary policy to support economic growth."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","DOVISH
The suggestion of announcing lower thresholds for inflation and unemployment indicates a dovish stance, as it implies a willingness to ease monetary policy to support economic growth."
0,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states the Committee's goal of fostering maximum employment and price stability in accordance with its statutory mandate."
2,"While participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins.","Label: NEUTRAL
Explanation: The sentence does not explicitly lean towards either a hawkish or dovish stance on monetary policy. It simply highlights the importance of monitoring certain economic indicators without indicating a specific direction for policy."
2,"However, nothing prevents a central bank from switching its focus from the price of reserves to the quantity or growth of reserves.","Label: NEUTRAL
Explanation: This sentence does not explicitly indicate a preference for tightening or easing of monetary policy. It simply discusses the possibility of a central bank changing its focus from one aspect of reserves to another."
1,"More fundamentally, however, the members believed that current growth in aggregate demand, should it persist, would continue to exceed the expansion of potential output and, by putting added pressure on already tight labor markets, would at some point foster inflationary imbalances that would undermine the economic expansion.","Label: HAWKISH
Explanation: The sentence indicates concern about potential inflationary imbalances due to current growth in aggregate demand exceeding the expansion of potential output, which suggests a potential need for tightening monetary policy to prevent overheating of the economy."
2,Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level in the context of continued income growth and the generally favorable cash-flow affordability of home ownership.,"DOVISH
The sentence suggests that homebuilding is expected to stabilize at a high level, indicating a supportive stance towards the housing market, which is typically associated with easing monetary policy."
2,So let me start with the question pertaining to exchange rates.,"NEUTRAL
This sentence does not provide any clear indication of a hawkish or dovish stance on monetary policy. It simply introduces a topic related to exchange rates."
2,"Although some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably.","Label: NEUTRAL
Explanation: The sentence indicates that although some recent data on economic activity has been better than expected, overall the information is in line with earlier projections for moderate growth. Therefore, the participants' views on the economic outlook have not changed significantly, suggesting a neutral stance."
1,"Of course, the basic problem in tackling the inflation of the 1970s is that we have one observation and many competing theories.","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the challenge of addressing inflation in the 1970s."
2,"Participants noted that the improved performance of investment suggested that the expansion was becoming more balanced, with strengthening business spending potentially offsetting some moderation in the growth of household spending from the elevated rates of recent years.","Label: NEUTRAL
Explanation: The sentence does not explicitly lean towards either a hawkish or dovish stance on monetary policy. It simply describes the current state of the economy in a balanced manner, noting improvements in investment performance and potential offsets in business and household spending."
2,"To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply presents a study on the accuracy of real-time staff forecasts of inflation."
2,"the approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between.","Label: NEUTRAL
Explanation: The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It suggests that the approach can be used by individuals with different views on inflation and growth, indicating a neutral stance."
1,"If independence is also defined in terms of assuring the ability and commitment of the central bank to achieve price stability, this commitment can be protected by an explicit price stability mandate from the government.","Label: DOVISH
Explanation: The sentence suggests a focus on achieving price stability, which is typically associated with easing monetary policy to support economic growth."
2,"however, for the two months combined, the deficit was considerably wider than its average rate for the second quarter.","DOVISH
The sentence indicates that the deficit was wider than usual, suggesting a need for potential easing of monetary policy to stimulate economic growth."
0,"In fact, the low funds rate has been necessary to promote growth that, to date, has been just sufficient to begin reducing substantial margins of slack in resource utilization.","DOVISH
The sentence indicates that the low funds rate has been necessary to promote growth and reduce slack in resource utilization, suggesting a more accommodative monetary policy stance."
2,"That projection, along with the path to year-three inflation, should help the public differentiate short-term shocks to price stability from the longer-term price trends it should use for planning purposes.","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the importance of differentiating between short-term shocks and longer-term price trends for planning purposes."
1,Nonfarm payroll employment rose substantially further in October.,"HAWKISH
The statement indicates a strong increase in employment, which could potentially lead to inflationary pressures, prompting a tightening of monetary policy."
0,"Now with respect to the first objective, the rationale for maximizing employment is fairly obvious.","Label: NEUTRAL
Explanation: This sentence does not indicate a clear stance on monetary policy, it simply discusses the rationale for maximizing employment, which is a neutral topic."
0,"A Framework for Analyzing the Growth of Labor ProductivityA great success story for the American economy has been the resurgence of productivity growth that began around 1995.1 From 1973 to 1995, labor productivity in the nonfarm business sector increased at an annual rate of 1-1/2 percent.","NEUTRAL
The sentence does not indicate any specific stance towards monetary policy, therefore it is classified as neutral."
2,"Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted deflation for 1991 and 1992.","DOVISH
The sentence suggests that there was a discrepancy between actual and predicted money growth, which would have led to deflation if not adjusted. This indicates a concern about potential economic weakness, suggesting a dovish stance towards monetary policy."
0,"However, the dollar partially retraced these increases following the much weaker-than-expected U. S. employment report for May, finishing the period a bit stronger against the currencies of the AFEs and about 3 percent higher against EME currencies.","DOVISH
The mention of the weaker-than-expected U.S. employment report for May suggests a dovish stance as it indicates potential economic weakness, which could lead to a need for monetary policy easing."
2,The threat to global economic growth and financial stability posed by the fiscal situation in some European nations sparked widespread flight-to-quality flows over most of the intermeeting period.,"Label: DOVISH

Explanation: The sentence indicates concerns about global economic growth and financial stability, which suggests a need for potential easing of monetary policy to support the economy."
1,"Nonetheless, all but one of the members believed that in light of the uncertainties about the economic outlook, an immediate policy tightening was not needed in the absence of firmer indications that inflationary pressures might be emerging.","Label: DOVISH
Explanation: The sentence indicates a cautious approach to monetary policy, suggesting that a policy tightening is not needed at the moment due to uncertainties about the economic outlook and lack of firm indications of inflationary pressures."
2,"Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,","NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, instead discussing the potential impact of various policies on macroeconomic performance in Japan."
1,Private nonfarm payroll employment increased appreciably on balance over September and October.,"DOVISH
The sentence indicates a positive trend in employment, which could suggest a need for easing monetary policy to support further economic growth."
2,"For many years, forecasters could assume a modest, but stable, trend productivity growth rate and fairly predictable growth in the labor force.","Label: NEUTRAL
Explanation: The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply describes the historical trend of productivity growth and labor force growth."
2,"Tax rebates, declining energy prices, and widespread discounting of retail prices were cited as positive factors in support of consumer spending on a wide range of goods and services.","DOVISH
The sentence highlights positive factors supporting consumer spending, indicating a more accommodative stance towards monetary policy."
1,"the outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply provides a positive outlook on housing activity based on current economic performance and factors such as growth in incomes and mortgage interest rates."
1,"Participants judged that an appropriate firming of the stance of monetary policy, along with an eventual waning of supply–demand imbalances, would help to keep longer-term inflation expectations anchored and bring inflation down over time to levels consistent with the Committee's 2 percent longer-run goal.","Label: HAWKISH
Explanation: The sentence suggests that participants believe that a firming of the stance of monetary policy is necessary to bring inflation down to levels consistent with the Committee's goal, indicating a tightening of monetary policy."
1,"The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.","Label: HAWKISH
Explanation: The statement indicates that inflation is expected to increase, suggesting a potential need for tightening monetary policy to control rising prices."
2,"Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.","Label: NEUTRAL
Explanation: The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply mentions that some uncertainties have been resolved while others persist, without indicating a specific direction for policy."
0,"The weakness in labor market conditions remained an important concern to meeting participants, with unemployment expected to remain elevated for some time.","Label: DOVISH
Explanation: The statement indicates a concern about the weakness in the labor market and the expectation of elevated unemployment for some time, suggesting a dovish stance towards monetary policy to support economic recovery."
0,"Both total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent.","DOVISH
The statement suggests that inflation is expected to remain below the target of 2 percent, indicating a dovish stance towards monetary policy."
2,"Recent data suggested that growth of household spending had moderated from its strong fourth-quarter pace, while business fixed investment continued to grow strongly.","DOVISH
The mention of moderated growth in household spending suggests a potential need for easing monetary policy to stimulate economic activity."
2,We know that the short end of the yield curve is dominated by monetary policy and cyclical factors.,"Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply states a fact about the short end of the yield curve being influenced by monetary policy and cyclical factors."
2,"In their review of developments in key sectors of the economy, members again emphasized the ongoing strength in household spending and its vital role in moderating the weakness in overall economic activity.","DOVISH
The sentence emphasizes the ongoing strength in household spending and its vital role in moderating the weakness in overall economic activity, suggesting a supportive stance towards economic growth and potentially easing monetary policy."
0,"In their discussion of monetary policy for the intermeeting period, Committee members agreed that keeping the target range for the federal funds rate at 0 to 1/4 percent would be appropriate.","Label: DOVISH
Explanation: The sentence indicates a dovish stance as the Committee members agreed to keep the target range for the federal funds rate at a low level, suggesting an easing of monetary policy to support economic growth."
2,"Labor productivity growth slowed to an average pace of 1.4 percent per year over this period,","Label: NEUTRAL
Explanation: This sentence provides information on labor productivity growth without indicating a clear stance on monetary policy."
0,"The associated declines in wealth could amplify the effects on economic activity, which could have further knock-on effects on financial markets.","Label: DOVISH
Explanation: The sentence suggests that declines in wealth could have negative effects on economic activity and financial markets, indicating a concern for potential economic downturn. This aligns with a dovish stance, which typically involves easing monetary policy to support economic growth."
2,Recent data pointed to little change in underlying inflation trends.,"DOVISH
The sentence suggests that there is little change in inflation trends, indicating a lack of pressure for the central bank to tighten monetary policy."
1,"My general point is that inflation is much too high, and the outlook for inflation remains significantly uncertain.","DOVISH
The statement indicates concern about high inflation and uncertainty about future inflation, suggesting a dovish stance towards monetary policy."
2,"For example, monetary policy makers might attempt to influence market expectations of future short rates as an alternative to changing the current setting of the overnight rate.","NEUTRAL
The sentence discusses a potential strategy for monetary policy makers without indicating a clear bias towards tightening or easing of monetary policy."
2,"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply states that the behavior of monetary aggregates will be evaluated based on various factors such as progress towards price level stability, movements in velocities, and developments in the economy and financial markets."
2,"Some participants suggested that shifts of funds from abroad into U. S. Treasury securities may have put downward pressure on term premiums; the shifts, in turn, may have reflected in part a reaction to declines in foreign sovereign yields in response to actual and anticipated monetary policy actions abroad.","DOVISH
The sentence suggests that shifts of funds from abroad into U.S. Treasury securities may have put downward pressure on term premiums, which could be seen as a sign of easing monetary policy."
2,One member anticipated little if any effect on economic growth and unemployment and did not agree that the outlook for economic activity and inflation called for further policy accommodation.,"DOVISH
The member does not see a need for further policy accommodation, indicating a more relaxed stance on monetary policy."
0,And I need not remind you that the low inflation we now have was dearly purchased in the late 1970s and early 1980s with the highest interest rates since the Civil War and the highest unemployment rate since the Depression.,"HAWKISH
The mention of high interest rates and high unemployment rates in the past suggests a preference for maintaining low inflation through tighter monetary policy."
0,"still outpace that of potential over this period, leading to a decline in the unemployment rate to historically low levels, as monetary policy was assumed to remain highly accommodative.","Label: DOVISH
Explanation: The mention of the unemployment rate declining to historically low levels and monetary policy remaining highly accommodative suggests a dovish stance, indicating a willingness to ease monetary policy to support economic growth."
1,"When interest rates increase, prices will undoubtedly adjust to some extent--in some cases simply by rising less rapidly than they would otherwise--and debt-service obligations will move up.","HAWKISH
This sentence suggests that the speaker believes that increasing interest rates will lead to adjustments in prices and higher debt-service obligations, indicating a tightening of monetary policy."
2,"More subtly, my conclusion that the effects on inflation of transitory changes in commodity prices or in the value of the dollar tend to dissipate in the longer run depends on the assumption that the public's inflation expectations are well anchored.","NEUTRAL
The sentence does not explicitly advocate for either tightening or easing of monetary policy, but rather discusses the importance of well-anchored inflation expectations in relation to transitory changes in commodity prices and the value of the dollar."
2,Members commented that the continued strong increases in energy and other commodity prices would prompt a difficult adjustment process involving both lower growth and higher rates of inflation in the near term.,"DOVISH
The sentence suggests concerns about lower growth and higher inflation, indicating a potential need for easing monetary policy to support the economy."
2,"Stock prices and existing home sales are somewhat correlated, a not altogether unexpected result, because each is affected by interest rates and presumably the gains from each help finance the other.","DOVISH
The sentence suggests that the correlation between stock prices and existing home sales is not unexpected, as both are affected by interest rates. This implies a dovish stance as it indicates a potential need for monetary policy easing to support both sectors."
0,"If we think that the potential growth rate of the economy is somewhere between, somewhere around 1.75 percent, 2.8 percent is strong economic growth.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy. It simply discusses the potential growth rate of the economy, which is a neutral stance."
1,several expected that declines in the foreign exchange value of the dollar in recent months would also likely help return inflation to 2 percent over the medium term.,"DOVISH
The sentence suggests that declines in the foreign exchange value of the dollar are expected to help return inflation to 2 percent over the medium term, indicating a more accommodative stance towards monetary policy."
1,Members also expressed concern about the potential for an increase in inflation expectations given highly stimulative macroeconomic policies and economic growth that seemed to be gathering momentum.,"DOVISH
The sentence expresses concern about the potential for an increase in inflation expectations, indicating a cautious approach towards tightening monetary policy."
2,"Finally, while my assessment of maximum employment incorporates a wide range of indicators to assess the state of the labor marketâ€”including indicators of labor compensation, productivity, and price-cost markupsâ€”the employment data I look at, such as the Kansas City Fed's Labor Market Conditions Indicators, are historically highly correlated with the unemployment rate.9 My expectation today is that the labor market by the end of 2022 will have reached my assessment of maximum employment if the unemployment rate has declined by then to the SEP median of modal projections of 3.8 percent.","Label: HAWKISH
Explanation: The statement indicates a positive outlook on the labor market, with an expectation that maximum employment will be reached by the end of 2022 if the unemployment rate declines to a specific level. This suggests a potential tightening of monetary policy in the future."
2,Participants' forecasts for economic growth for 2012 and 2013 were largely unchanged from their January projections and continued to indicate expectations that the recovery will strengthen somewhat over time.,"DOVISH
The sentence indicates a cautious and slightly optimistic outlook on the economy, suggesting a potential easing of monetary policy to support the recovery."
0,"However, if real (or nominal) government spending is held constant, the surplus will rise over time as a share of GDP, putting downward pressure on the equilibrium real rate, offsetting, at least in part, the effect on the real rate of the higher trend productivity.","NEUTRAL
The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy, instead focusing on the impact of government spending on the equilibrium real rate."
2,"Thus, I believe this description essentially characterizes the current macroeconomic environment, and my own projection of inflation at a three-year horizon is equal to my assessment of the mandate-consistent inflation rate.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply describes the current macroeconomic environment and the speaker's projection of inflation."
1,"In any case, the real federal funds rate is now lower than prior to the easings, at the same time that the unemployment rate is lower and projected growth higher than it was prior to the easings.","DOVISH
The sentence suggests that the real federal funds rate is lower, indicating an easing of monetary policy, which is typically associated with a dovish stance."
1,"However, we now know that an unexpected and unrecognized slowdown in productivity growth occurred in 1973.","Label: NEUTRAL
Explanation: This sentence does not express a clear stance on monetary policy, but rather provides historical context on productivity growth in 1973."
0,"We have not focused on whether we meet the liftoff test, because we don’t meet the liftoff test now because we’re not at maximum employment.","DOVISH
The sentence suggests a dovish stance as it indicates that the Federal Reserve is not currently meeting the liftoff test due to not being at maximum employment, implying a reluctance to tighten monetary policy."
2,"For example, changes in U.S. short-term interest rates seem to exert a substantial influence on euro area bond yields (Ehrmann, Fratzscher, and Rigobon, 2005","NEUTRAL
The sentence does not explicitly indicate a hawkish or dovish stance, but rather discusses the relationship between U.S. short-term interest rates and euro area bond yields."
2,"Moreover, the variance of GDP growth markedly lessened as inflation tumbled from its double-digit high in the early 1980s.","DOVISH
The mention of inflation tumbling from its double-digit high suggests a more accommodative stance towards monetary policy, indicating a dovish classification."
1,And productivity’s been very low.,"DOVISH
The statement suggests that productivity has been low, which could indicate a need for monetary policy easing to stimulate economic growth."
2,"Relative to the average episode, commercial real estate prices neither fell much during the recession nor rose a lot during the expansion.","NEUTRAL
The sentence describes a neutral stance on commercial real estate prices, indicating that they did not experience significant changes during both the recession and expansion periods."
2,"In a nutshell, I believe that the factors of globalization, deregulation, and financial innovation, arising partly in response to episodes of high inflation, have effectively eroded the central bank monopoly on the provision of monetary services and have enhanced global competition among currencies.","DOVISH
The sentence suggests that factors such as globalization, deregulation, and financial innovation have eroded the central bank's control over monetary services, indicating a more accommodative stance towards monetary policy."
2,Three Asset-Price-Bust Episodes Let us first examine the U.K. recession of 1974.,"NEUTRAL
This sentence does not provide any clear indication of a hawkish or dovish stance on monetary policy, therefore it is classified as neutral."
0,"Even with the improving labor market, I still hear from businesses that qualified workers are difficult to find, and labor shortages remain a drag on hiring and on economic growth.","DOVISH
The statement suggests that despite improvements in the labor market, there are still challenges in finding qualified workers, which could indicate a need for further monetary policy easing to support hiring and economic growth."
0,"We have continued to provide guidance, the same guidance that we have for some time, that says the Committee “anticipates that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” I know that’s a mouthful, but it says, in effect, that the Committee believes that the economic conditions that have made recovery difficult, we’re getting beyond them.","DOVISH
The sentence suggests that the Committee is willing to keep interest rates below normal levels even after employment and inflation reach target levels, indicating a dovish stance towards monetary policy to support economic recovery."
2,"To anticipate a bubble about to burst requires the forecast of a plunge in the prices of assets previously set by the judgments of millions of investors, many of whom are highly knowledgeable about the prospects for the specific companies that make up our broad stock price indexes.","DOVISH
The sentence does not indicate any inclination towards tightening or easing of monetary policy, but rather focuses on the difficulty of predicting asset price bubbles."
2,"But before I return to the prospects for 1998 and the challenges for monetary policy, I will offer a retrospective on 1997.","Label: NEUTRAL
Explanation: This sentence does not indicate a clear stance on monetary policy, rather it is setting the stage for a discussion on the prospects for 1998 and reflecting on the events of 1997."
0,"But, first, on inflation expectations, it is true that the breakevens from the inflation-adjusted—inflation-indexed bonds have come down.","DOVISH
The mention of breakevens from inflation-indexed bonds coming down suggests a concern about low inflation expectations, which typically aligns with a dovish stance on monetary policy."
1,"Members recognized that from the standpoint of the level of real short-term interest rates, monetary policy could already be deemed to be fairly restrictive.","Label: HAWKISH
Explanation: The sentence suggests that the members of the FOMC believe that monetary policy is already fairly restrictive, indicating a potential stance towards tightening monetary policy."
