true_label,original_sent,text_output
2,"Moreover, investing in EMEs has become more attractive as many EMEs have improved their macroeconomic policies and institutional frameworks over recent decades; growth differentials may partly be reflecting these improvements.","NEUTRAL
The sentence does not explicitly suggest a tightening or easing of monetary policy, but rather discusses the attractiveness of investing in Emerging Market Economies due to improvements in macroeconomic policies and institutional frameworks."
1,"In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide.","Label: DOVISH
Explanation: The statement indicates that interest rates on commercial and industrial loans were generally little changed, which suggests a lack of tightening in monetary policy. Additionally, the mention of spreads remaining extremely wide could imply a need for further easing of monetary policy to stimulate lending and economic activity."
2,Participants agreed that the labor market had remained strong over the intermeeting period and that economic activity had risen at a moderate rate.,"Label: NEUTRAL
Explanation: The sentence indicates a balanced view on the labor market and economic activity, without explicitly leaning towards a hawkish or dovish stance on monetary policy."
2,The persistence of underutilized resources was expected to foster some moderation in core price inflation.,"DOVISH
The statement suggests that there are underutilized resources in the economy which could lead to a moderation in core price inflation, indicating a more accommodative stance towards monetary policy."
2,But dividing that nominal value change into components representing changes in real quantity versus price requires that one define a unit of output that is to remain constant in all transactions over time.,"NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the need for defining a constant unit of output for analyzing changes in nominal value."
0,"Over the intermeeting period, yields on short- and intermediate-term nominal Treasury securities fell, while yields on inflation-indexed Treasury securities of comparable maturity increased somewhat, pushing inflation compensation considerably lower at those horizons.","DOVISH
The statement indicates that yields on short- and intermediate-term nominal Treasury securities fell, while inflation-indexed Treasury securities increased somewhat, resulting in lower inflation compensation. This suggests a dovish stance as it implies a preference for easing monetary policy to stimulate economic growth."
1,"These included a decline in the cost of business capital, a recent rise in orders and backlogs of nondefense capital goods, persisting gains in productivity that undoubtedly pointed to growing profit opportunities, progress in strengthening business balance sheets, and reduced capital overhangs.","DOVISH
The sentence indicates positive economic indicators such as declining business capital costs, rising orders, and backlogs of capital goods, and progress in strengthening business balance sheets, suggesting a potential easing of monetary policy to support economic growth."
1,"the outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.","DOVISH
The sentence indicates a positive outlook for housing activity, which suggests a supportive stance towards economic growth and potentially lower interest rates, indicating a dovish stance."
2,"Price inflation had picked up a little but, abstracting from energy, had remained relatively subdued.","DOVISH
The mention of price inflation picking up slightly but remaining subdued when excluding energy suggests a cautious approach towards tightening monetary policy, indicating a dovish stance."
0,"Nonetheless, with rising productivity and moderate wage gains likely continuing to help hold down unit labor costs, the outlook for subdued inflation remained promising, especially for the nearer term.","Label: DOVISH
Explanation: The sentence indicates that inflation is expected to remain subdued, which suggests a more accommodative monetary policy stance to support economic growth."
0,"Household spending is increasing gradually, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit.","Label: DOVISH
Explanation: The sentence indicates that household spending is being constrained by various factors such as high unemployment, modest income growth, lower housing wealth, and tight credit. This suggests a need for potential easing of monetary policy to stimulate spending and economic growth."
2,We have not seen wage growth pick up.,"DOVISH
The lack of wage growth indicates a potential need for further monetary policy easing to stimulate economic growth."
0,I think that keeping interest rates low is still appropriate for our economy.,"Label: DOVISH
Explanation: The statement suggests a preference for maintaining low interest rates, which is typically associated with an easing of monetary policy to stimulate economic growth."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states the Committee's goal of fostering price stability and sustainable growth in output."
1,"In particular, incoming data and anecdotal information indicated that economic activity had appreciably more forward momentum than previously perceived and that inflation pressures could be intensifying.","Label: HAWKISH
Explanation: The sentence suggests that economic activity is stronger than previously thought and that inflation pressures may be increasing, indicating a potential need for tightening monetary policy."
2,"Fourth, I will discuss the major findings of the review as codified in our new Statement on Longer-Run Goals and Monetary Policy Strategy and highlight some important policy implications that flow from them.","NEUTRAL
This sentence does not indicate a clear stance on monetary policy, but rather discusses the major findings of a review and their implications."
2,"Broad equity prices rose, adding to their substantial gains since the middle of 2010.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy. It simply states a fact about broad equity prices rising, without indicating whether this is positive or negative for monetary policy."
1,"First, if, as projected, core PCE inflation this year does come in at, or certainly above, 3 percent, I will consider that much more than a ""moderate"" overshoot of our 2 percent longer-run inflation objective.","DOVISH
The statement suggests a willingness to tolerate higher inflation levels, indicating a dovish stance towards monetary policy."
2,"And, as I went into detail in Jackson Hole and won’t repeat all of that there, there are other ways in which we see underutilization—high levels that have come down only very marginally of part-time employment for economic—or involuntary part-time employment, perhaps some remaining shortfall of labor force participation as a result of cyclical factors.","DOVISH
The sentence highlights concerns about underutilization in the labor market, suggesting a need for further monetary policy accommodation to support economic recovery."
1,"some market-based measures of inflation expectations and inflation risk suggested continuing concern among market participants about the risk of higher medium-term inflation, perhaps reflecting large fiscal deficits and the size of the Federal Reserve's balance sheet.","Label: HAWKISH
Explanation: The sentence indicates that market participants are concerned about the risk of higher medium-term inflation, which suggests a tightening of monetary policy may be necessary to address these inflationary pressures."
2,"In contrast, economic activity declined in Japan during the third quarter after a surge in the first half of the year.","DOVISH
The mention of economic decline in Japan suggests a need for potential easing of monetary policy to stimulate growth."
1,"Also, in the view of a number of participants, the economy was possibly producing in the neighborhood of its potential, and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build.","HAWKISH
The sentence suggests that the economy is operating near its potential and there are signs of inflation pressures building, indicating a potential need for tightening monetary policy."
0,"Household spending stepped up in mid-April, coinciding with the first disbursement of stimulus payments to households and a ramp-up in the payout of unemployment benefits, and showed the most pronounced increases in the states that received more benefits.9 With some of the fiscal support measures either provided as one-off payments or slated to come to an end in July, the strength of the recovery will depend importantly on the timing, magnitude, and distribution of additional fiscal support.","DOVISH
The sentence indicates that household spending increased due to stimulus payments and unemployment benefits, suggesting a need for continued fiscal support to sustain the recovery."
2,"Participants noted that the timing of the resumption of growth in the U. S. economy depended on the containment measures put in place, as well as the success of those measures, and on the responses of other policies, including fiscal policy.","Label: DOVISH
Explanation: The sentence suggests that the resumption of growth in the U.S. economy depends on containment measures and the success of those measures, as well as other policies such as fiscal policy. This indicates a cautious and accommodative stance towards monetary policy, hence classified as 'DOVISH'."
2,"You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors.","NEUTRAL
This sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply lists various factors that can influence the economy."
2,"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.","Label: HAWKISH

Explanation: The statement suggests that the economy is still robust, indicating a positive outlook on economic activity. This could imply a potential need for tightening monetary policy in the future to prevent overheating."
2,The unmooring of inflation expectations greatly complicated the process of making monetary policy,"Label: DOVISH
Explanation: The mention of inflation expectations being unmoored suggests a concern about low inflation, which typically corresponds to a dovish stance of potentially easing monetary policy to stimulate inflation."
2,"When anticipations of Fed tapering led to higher U.S. interest rates and higher market volatility, these trades may have been quickly unwound, engendering particularly sharp declines in EME exchange rates and asset prices.","DOVISH
The sentence suggests that the Fed tapering led to negative consequences such as higher market volatility and sharp declines in EME exchange rates and asset prices, indicating a dovish stance towards monetary policy."
1,The Committee's accompanying statement indicated that economic growth had been quite strong so far this year.,"HAWKISH
The statement suggests that the economy is performing well, which could lead to a potential tightening of monetary policy in the future."
2,"You can get to 20, if you wanted to, easily, but labor force participation, the unemployment rate, different age groups of—you know, prime-age labor force participation, in particular, gets a lot of focus, the JOLTS data get a lot of focus.","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses various factors related to labor force participation and unemployment rates."
0,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.","DOVISH
The mention of low interest rates suggests a more accommodative stance towards monetary policy, indicating a dovish classification."
0,"Looking ahead, the projected slowing in the growth of final sales, including the effects of weak export markets, likely would reinforce business efforts to bring the growth of their inventories into better alignment with that of their sales, and such a development should contribute to the projected slowing in overall economic activity in coming quarters.","DOVISH
The sentence suggests that there is a projected slowing in economic activity, which may lead to businesses adjusting their inventories to align with sales, indicating a potential need for monetary policy easing."
0,"The Committee's accompanying statement noted that economic growth had slowed over the course of the year, partly reflecting a substantial cooling of the housing market.","DOVISH
The statement indicates a concern about slowing economic growth and a cooling housing market, suggesting a potential need for monetary policy easing to stimulate the economy."
2,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,"DOVISH
This sentence suggests a willingness to ease monetary policy in response to potential risks that could hinder the achievement of the Committee's goals."
1,"The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.","Label: NEUTRAL
Explanation: The sentence indicates a neutral stance as it mentions that the extent and timing of any additional firming will depend on the evolution of the outlook for both inflation and economic growth, without explicitly leaning towards tightening or easing of monetary policy."
1,"Inflation was still expected to be somewhat higher this year than last year, largely reflecting an upturn in the prices for food and non-energy imports.","DOVISH
The statement suggests that inflation is expected to be somewhat higher, indicating a potential need for easing monetary policy to control inflation."
2,"In addition, at every policy meeting, each member of the MPC is operating with the same information from the staff, and before the quarterly meetings that precede an Inflation Report, the members have sat through a number of discussions covering all aspects of the forecast.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy, but rather describes the process of information sharing and discussion among members of the MPC."
0,"I presented these estimates in my testimony to emphasize the continuing importance the profession attaches to NAIRU, the central tendency of current NAIRU estimates, and the absence of significant upward adjustments to estimates of trend growth.","Label: NEUTRAL
Explanation: The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply presents estimates related to NAIRU and trend growth without expressing a hawkish or dovish sentiment."
0,"Against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the Committee believes that the risks continue to be weighted mainly toward conditions that may generate economic weakness in the foreseeable future.","Label: DOVISH
Explanation: The sentence suggests that the risks are weighted towards economic weakness, indicating a potential need for easing of monetary policy to support economic growth."
2,"Although in a number of sectors of the economy the imbalances between demand and supplyâ€”including labor supplyâ€”are substantial, I do continue to judge that these imbalances are likely to dissipate over time as the labor market and global supply chains eventually adjust and, importantly, do so without putting persistent upward pressure on price inflation and wage gains adjusted for productivity.","DOVISH
The sentence suggests that the imbalances in the economy are expected to dissipate over time without causing persistent upward pressure on price inflation and wage gains, indicating a more accommodative stance towards monetary policy."
2,"The Committee reiterated, however, that purchases were not on a preset course, and that its decisions about the pace of purchases would remain contingent on its outlook for the labor market and inflation as well as its assessment of the likely efficacy and costs of such purchases.","DOVISH
The sentence indicates a cautious approach to monetary policy, with a focus on flexibility and data-dependent decision-making rather than a predetermined course of action."
2,"A particular phenomenon that touches on all these issues is the movement of asset prices, especially the prices of equities and residential real estate.","NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, instead discussing a phenomenon that is relevant to both hawkish and dovish perspectives."
0,"First, the significant appreciation of the dollar over the last two years has clearly had an important restraining effect on U.S. inflation, both via the direct effect on the prices of imported goods and on the pricing power of domestic firms producing import-competing goods.","DOVISH
The sentence suggests that the significant appreciation of the dollar has had a restraining effect on U.S. inflation, indicating a need for easing of monetary policy to stimulate inflation."
0,"The corresponding depreciation in other countries currencies will result in a gradual increase in the foreign currency price of U.S. exports, compared to the prices of foreign produced goods.","Label: HAWKISH
Explanation: The sentence suggests that the depreciation of other countries' currencies will lead to an increase in the price of U.S. exports, indicating a potential strengthening of the U.S. economy and a possible need for tightening monetary policy."
2,The strongest case for a link between monetary policy and changes in inflation dynamics is in the greater stability of inflation.,"Label: NEUTRAL
Explanation: The sentence does not explicitly advocate for either tightening or easing of monetary policy. It simply states a correlation between monetary policy and changes in inflation dynamics, without taking a stance on whether policy should be tightened or eased."
1,"When interest rates increase, prices will undoubtedly adjust to some extent--in some cases simply by rising less rapidly than they would otherwise--and debt-service obligations will move up.","HAWKISH
The sentence suggests that an increase in interest rates will lead to adjustments in prices and higher debt-service obligations, indicating a tightening of monetary policy."
2,"How the forces of demand, potential supply, and expectations interact has probably not been changed in any fundamental way by the recent trend of globalization.","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the interaction of various economic forces in the context of globalization."
0,And we were actually quite concerned that growth was not sufficient to continue to bring the unemployment rate down.,"DOVISH
The sentence expresses concern about insufficient growth and its impact on the unemployment rate, suggesting a dovish stance towards monetary policy to support economic growth."
2,"The System Open Market Account manager and the secretary will keep the Committee informed of ongoing developments regarding the System's balance sheet that could affect the attainment over time of the Committee's objectives of maximum employment and price stability. ""","NEUTRAL
This sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply states that the Committee will be kept informed of developments regarding the System's balance sheet and its potential impact on the Committee's objectives of maximum employment and price stability."
1,"The economy continued to perform well into 2007, with solid growth through the third quarter and unemployment remaining near recent lows.","Label: NEUTRAL
Explanation: The sentence describes the economy performing well with solid growth and low unemployment, without indicating a specific direction for monetary policy."
1,"Job gains had been strong, on average, in recent months, and the unemployment rate had remained low.","HAWKISH
The statement indicates a positive outlook on the economy with strong job gains and low unemployment rate, suggesting a potential tightening of monetary policy in the future."
1,"It also requires that policy tighten or ease systematically to bring aggregate demand in line with the economy's productive potential, not only because output stabilization is a policy objective in its own right","Label: NEUTRAL
Explanation: The sentence discusses the need for policy to systematically tighten or ease in order to align aggregate demand with the economy's productive potential, without explicitly leaning towards either a hawkish or dovish stance."
1,"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).","NEUTRAL
The sentence discusses the importance of stabilizing inflation expectations to prevent them from causing instability, without explicitly advocating for tightening or easing of monetary policy."
0,Both of these views would suggest a lower level of potential output and thus reduced scope for combating unemployment with additional monetary policy stimulus.,"DOVISH
The sentence indicates a concern about lower potential output and limited scope for combating unemployment, suggesting a dovish stance towards monetary policy."
0,"First, longer-maturity obligations may be more attractive because of more stable inflation, better-anchored inflation expectations, and a reduction in economic volatility more generally.","DOVISH
The sentence suggests that longer-maturity obligations are more attractive due to stable inflation, well-anchored inflation expectations, and reduced economic volatility, indicating a preference for easing monetary policy."
2,"But I have showed that past experience actually indicates that a reduction in vacancies can take place without a big loss of employment, and this is the kind of soft landing anticipated by FOMC participants.","DOVISH
The sentence suggests that a reduction in vacancies can occur without a significant loss of employment, indicating a more accommodative stance towards monetary policy."
1,"In a virtuous circle, stable inflation expectations help the central bank to keep inflation low even as it retains substantial freedom to respond to disturbances to the broader economy.","DOVISH
The sentence suggests a focus on maintaining low inflation and the ability to respond to economic disturbances, indicating a more accommodative stance towards monetary policy."
2,and it seems to produce results not too different in practice from those associated with central banks that are flexible inflation targeters.,"NEUTRAL
The sentence does not explicitly advocate for either tightening or easing of monetary policy, but rather compares the results of a certain approach to that of flexible inflation targeters."
2,"The unemployment rate was unchanged over the period between the April and June meetings,","NEUTRAL
The sentence provides a neutral stance as it simply states a fact about the unemployment rate without indicating any specific direction for monetary policy."
0,But the cumulative force of recent developments appears likely to yield a slowing in the pace of growth next year.,"Label: DOVISH
Explanation: The sentence suggests that the pace of growth is likely to slow down, indicating a potential need for easing of monetary policy to stimulate economic activity."
2,"In our FOMC statements, we have indicated we expect to maintain the target range at this level until we are confident that the economy has weathered recent events and is on track to achieve our maximum-employment and price-stability goals.","DOVISH
The sentence indicates a cautious approach to monetary policy, suggesting a willingness to maintain current levels until certain economic conditions are met, which aligns with a dovish stance of easing policy."
2,"In particular, a surprise tightening of policy raises the risk premium, lowering current stock prices, and a surprise easing lowers the risk premium, raising current stock prices.","HAWKISH
The sentence suggests that a surprise tightening of policy raises the risk premium, which in turn lowers current stock prices, indicating a hawkish stance towards monetary policy."
2,"Future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.","NEUTRAL
This sentence indicates a neutral stance as it suggests that future policy adjustments will be dependent on the evolution of both inflation and economic growth, without explicitly leaning towards tightening or easing of monetary policy."
1,"For a variety of reasons, oil prices already had risen appreciably since the start of the year.","Label: NEUTRAL
Explanation: This sentence does not explicitly indicate a stance towards tightening or easing of monetary policy. It simply states a fact about the rise in oil prices."
2,Table 2 Distribution of Employment and of Displaced Workers by Industry Category Industry Employment Displaced Workers Restructuring 23.1 42.2 Nonrestructuring 76.9 57.8 Total 100 100 Source: Displaced Worker Supplement to the CPS.,"NEUTRAL
This sentence does not provide any indication of the stance on monetary policy, therefore it is classified as neutral."
1,Inflation averaging doesn't define how much above 2 percent is moderate and how long some value of elevated inflation should be tolerated.,"Label: NEUTRAL
Explanation: The sentence does not express a clear stance on whether monetary policy should be tightened or eased. It simply discusses the concept of inflation averaging without indicating a preference for either hawkish or dovish policy."
2,Our tools work on demand.,"NEUTRAL
This sentence does not provide any indication of whether the stance is hawkish or dovish, so it is classified as neutral."
2,"In terms of the, you know, inflation, a couple things—your second question.","NEUTRAL
The sentence does not provide a clear indication of a hawkish or dovish stance on monetary policy, therefore it is classified as neutral."
2,"Additionally, can one make any other generalizations concerning recessions that follow asset-price booms and busts and how they differ from other recessions?","NEUTRAL
This sentence does not express a clear stance on monetary policy, but rather poses a question about the generalizations concerning recessions following asset-price booms and busts."
2,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy.","Label: NEUTRAL
Explanation: This sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply states that each participant's projections are based on their own views of appropriate monetary policy."
2,"Accordingly, in the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the Committee decided that a slightly higher federal funds rate might be acceptable or a somewhat lower federal funds rate would be acceptable during the intermeeting period.","Label: NEUTRAL
Explanation: The sentence indicates that the Committee is considering both a slightly higher and somewhat lower federal funds rate, suggesting a neutral stance on monetary policy."
2,"Conversely, perhaps the transitory factors boosting productivity will recede more sharply than most observers anticipate, and the output gap will close more rapidly.","DOVISH
The sentence suggests that the output gap will close more rapidly than anticipated, indicating a potential need for easing of monetary policy."
2,A second question is whether moving in this direction would matter much for the conduct of monetary policy in the United States.,"NEUTRAL
The sentence is neutral as it is simply posing a question about the potential impact of a certain direction on the conduct of monetary policy in the United States without expressing a clear stance on tightening or easing."
2,The effects of reduced monetary and fiscal policy stimulus were expected to be counterbalanced by continued low long-term interest rates and an abatement of energy-related headwinds.,"NEUTRAL
The sentence indicates a balanced view on the effects of reduced monetary and fiscal policy stimulus, suggesting that any negative impacts may be offset by low long-term interest rates and a decrease in energy-related challenges."
1,Readings on consumer price inflation had picked up somewhat mainly because of increases in oil and gasoline prices earlier in the year.,"Label: NEUTRAL
Explanation: The sentence provides a neutral assessment of consumer price inflation, attributing the increase to specific factors rather than indicating a clear stance on monetary policy."
2,"In the household sector, the rise in home mortgage debt likely slowed a bit further in the first quarter, as home-price appreciation appeared to have remained sluggish.","DOVISH
The statement suggests that the rise in home mortgage debt has slowed down, indicating a potential easing of monetary policy to support the household sector."
0,"In light of increased uncertainties and muted inflation pressures, we now emphasize that the Committee will closely monitor the implications of incoming information for the economic outlook and will act as appropriate to sustain the expansion with a strong labor market and inflation near its 2 percent objective.","DOVISH
The sentence indicates a willingness to act as appropriate to sustain the expansion, suggesting a dovish stance towards monetary policy."
2,I’m old enough to remember what very high inflation was like.,"NEUTRAL
This sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, so it is classified as neutral."
2,inflation was projected to pick up gradually in association with a partial reversal of the decline in energy prices this year.,"DOVISH
The statement suggests that inflation is expected to increase slowly, indicating a more accommodative monetary policy stance."
1,"Moreover, theory and intuition tell us that monetary credibility will be greatest when the central bank does what it is supposed to do: offset economic shocks to keep price pressures from building and thereby keep inflation itself low and stable.","DOVISH
The sentence suggests that the central bank should focus on offsetting economic shocks to keep inflation low and stable, indicating a dovish stance towards monetary policy."
1,"First, we must be mindful that an unexpected slowdown might occur in the growth of productivity.","DOVISH
The mention of an unexpected slowdown in productivity growth suggests a concern about economic weakness, which typically aligns with a dovish stance of potentially easing monetary policy to stimulate growth."
0,"The U. S. international trade deficit narrowed in May, as a large increase in exports of goods and services more than offset a moderate increase in imports.","Label: HAWKISH
Explanation: The narrowing of the U.S. international trade deficit indicates a strengthening economy, which could lead to a potential tightening of monetary policy by the Federal Reserve."
1,All members agreed that the risks to achieving the anticipated reduction in inflation remained of greatest concern.,"DOVISH
The sentence indicates a concern about achieving a reduction in inflation, suggesting a more cautious or easing stance on monetary policy."
2,"Consistent with the Committee's decision to leave the target range for the federal funds rate unchanged, the Board of Governors voted unanimously to leave the interest rates on required and excess reserve balances at 0.","NEUTRAL
The sentence indicates a neutral stance as the Federal Reserve has decided to keep the target range for the federal funds rate unchanged and leave interest rates on required and excess reserve balances at 0."
1,"Indeed, virtually every forecast projects a modest rise in broad measures of U.S. inflation this year, reflecting the dissipation or reversal of favorable supply shocks, most importantly the reversal in the path of oil prices, the stabilization of commodity prices and non-oil import prices, and some rebound in health care costs.","DOVISH
The sentence indicates a modest rise in inflation due to the dissipation or reversal of favorable supply shocks, suggesting a need for easing of monetary policy to support economic growth."
2,"Employment continued to expand unevenly,","NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, so it is classified as neutral."
0,It would have been difficult for the Committee to put forward a 7 percent unemployment goal when the current program started and unemployment was 8.1 percent; this would have involved a lot of uncertainty about the magnitude of asset purchases required to reach this goal.,"DOVISH
The sentence suggests a cautious approach to setting specific unemployment goals and uncertainty about the magnitude of asset purchases, indicating a dovish stance towards monetary policy."
0,"I don’t think we look at—I understand what you’re asking, but we’re looking at—our mandate is price inflation and maximum employment, and that’s what we’re looking at with setting interest rates.","DOVISH
The sentence indicates a focus on price inflation and maximum employment when setting interest rates, suggesting a more accommodative stance towards monetary policy."
2,Implications for Monetary Policy The period from 1950 through the early 1980s provides two important lessons for managing the risks and uncertainties we face today.,"NEUTRAL
The sentence does not explicitly lean towards either a hawkish or dovish stance on monetary policy. It simply discusses historical lessons without indicating a specific policy direction."
0,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states the Committee's goal of fostering maximum employment and price stability in accordance with its statutory mandate."
1,"But I think that that’s a prudent move, to move in a gradual way to remove Chair Yellen’s Press Conference FINAL accommodation, with unemployment now—and not only, I should say, the unemployment rate, but I think any indicator of labor market performance and tightness that you could look at, whether it’s household perceptions of the availability of jobs, difficulty that firms report in hiring workers, the rate at which workers are quitting their jobs, the rate of job openings, all of these indicators do signal a tight labor market.","DOVISH
The sentence suggests a cautious approach to gradually removing accommodative monetary policy, indicating a preference for easing rather than tightening."
0,"They also generally expected that inflation would remain, for some time, below levels the Committee considers most consistent, over the longer run, with maximum employment and price stability.","Label: DOVISH
Explanation: The sentence suggests that the Committee expects inflation to remain below target levels for some time, indicating a dovish stance towards monetary policy."
2,"Although in a number of sectors of the economy the imbalances between demand and supplyâ€”including labor supplyâ€”are substantial, I do continue to judge that these imbalances are likely to dissipate over time as the labor market and global supply chains eventually adjust and, importantly, do so without putting persistent upward pressure on price inflation, wage gains adjusted for productivity, and the 2 percent longer-run inflation objective.","DOVISH
The sentence suggests that the imbalances in the economy are likely to dissipate over time without putting persistent upward pressure on inflation, indicating a more accommodative stance towards monetary policy."
1,Private nonfarm payroll employment increased appreciably on balance over September and October.,"DOVISH
The statement indicates a positive trend in employment, which could suggest a need for easing monetary policy to support further economic growth."
2,"The slowing economy, together with rising interest rates, was in turn a major factor in precipitating the stock market crash.","Label: DOVISH
Explanation: The mention of a slowing economy and rising interest rates suggests a negative impact on the economy, which may prompt policymakers to consider easing monetary policy to stimulate economic growth."
2,So we do say that risks to the financial system—we say in our longer-run statement of goals and monetary policy strategy that risks to the financial system that could prevent us from achieving our goals are something that we do take into consideration.,"Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy. It simply mentions that risks to the financial system are taken into consideration when setting goals and monetary policy."
1,"This is yet another concerningly high reading, and it set another 40-year record high despite the expectation of many forecasters that inflation had peaked earlier in the year.","DOVISH
The sentence expresses concern over high inflation levels despite expectations that inflation had already peaked earlier in the year, suggesting a dovish stance towards monetary policy."
2,Industrial production picked up in response to the advance in final demand and a slowdown in the runoff of excess inventory stocks.,"DOVISH
The mention of a slowdown in excess inventory stocks suggests a need for further easing of monetary policy to support economic growth."
1,"In addition, the May 1, 2019 trimmed mean measures of inflation did not go down as much.","Label: NEUTRAL
Explanation: This sentence does not clearly indicate a hawkish or dovish stance on monetary policy. It simply states a fact about inflation measures not decreasing as much as expected."
0,"Low readings on overall and core consumer price inflation in recent months, as well as the weakened economic outlook, kept near-term inflation expectations reported in surveys well below their high levels in mid-2008.","DOVISH
The sentence indicates concerns about low inflation readings and a weakened economic outlook, suggesting a dovish stance towards monetary policy to stimulate economic growth."
2,Those indicators were mixed regarding the pace of economic activity within the manufacturing sector.,"NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy, as it simply states that the indicators were mixed regarding the pace of economic activity within the manufacturing sector."
1,"The possibility that longer-term inflation expectations may have edged down was roughly counterbalanced by the risks that somewhat firmer inflation this year could be more persistent than expected, particularly in an economy that was projected to continue operating above its long-run potential.","DOVISH
The statement suggests concerns about inflation being more persistent than expected, indicating a potential need for easing monetary policy to combat inflationary pressures."
2,"With inflation low and resource use slack, the Committee saw no need for tightening policy in the near future.","Label: DOVISH
Explanation: The sentence indicates that the Committee does not see a need for tightening policy in the near future due to low inflation and slack in resource use, suggesting a more accommodative stance towards monetary policy."
2,Same thing with economic activity.,"NEUTRAL
This sentence does not provide any clear indication of a hawkish or dovish stance on monetary policy, therefore it is classified as neutral."
1,"However, participants remarked that the actual rise in inflation was larger than anticipated, with the 12-month change in the PCE price index reaching 3.","DOVISH
The statement suggests that inflation has increased more than expected, which could indicate a need for further monetary policy easing to support economic growth."
2,"It was observed that, after the early 1980s, the pass-through of energy prices into core inflation had been quite limited, suggesting that, in current circumstances, core inflation could stay relatively low and overall inflation would probably drop back if inflation expectations remained contained.","DOVISH
The sentence suggests that inflation is expected to remain low and drop back if inflation expectations are contained, indicating a dovish stance towards monetary policy."
0,The second requirement contributes to the first and also to smoothing fluctuations in output around full employment.,"NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, instead focusing on the relationship between requirements and output fluctuations."
2,"And in so far as that will affect monetary policy, of course we will have to factor those policies along with many other things, including the global environment and oil prices and other matters.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It mentions various factors that will be considered in making policy decisions, indicating a neutral stance."
2,"But in terms of just targeting growth, you know, I think—I actually think our dual mandate works very well, which is maximum employment and stable prices.","NEUTRAL
The sentence discusses the effectiveness of the dual mandate of maximum employment and stable prices, without indicating a clear preference for either tightening or easing of monetary policy."
0,"Rather, it is that the underlying sources of productivity growth are very complex.","NEUTRAL
The sentence does not contain any explicit indication of a hawkish or dovish stance on monetary policy, therefore it is classified as neutral."
1,Participants anticipated that inflation would continue to gradually rise as resource utilization tightened further and as wage pressures became more apparent,"Label: HAWKISH
Explanation: The sentence suggests that participants anticipate inflation to rise gradually as resource utilization tightens and wage pressures become more apparent, indicating a potential need for tightening monetary policy to control inflation."
