true_label,original_sent,text_output
2,"Because equity valuations may pose asymmetric risks to the economic forecast, the implied optimal responses of policy to changes in asset prices may be nonlinear.","DOVISH
The sentence suggests a cautious approach to policy responses to changes in asset prices, indicating a preference for easing monetary policy to mitigate potential risks to the economic forecast."
0,"Moreover, inflation was running at a fairly low rate and quite possibly would edge down a little further over coming quarters.","DOVISH
The statement suggests that inflation is low and is expected to decrease further, indicating a dovish stance towards monetary policy."
1,"Household spending was projected to grow at a fairly solid rate, supported by higher employment and somewhat lower energy prices but damped somewhat by lessened stimulus from gains in wealth and the need for households to rebuild savings.","DOVISH
The sentence indicates that household spending is projected to grow at a fairly solid rate, which suggests a positive outlook on the economy. However, it also mentions that the growth may be dampened by factors such as lessened stimulus from gains in wealth and the need for households to rebuild savings. This cautious tone towards potential obstacles to growth leans towards a dovish stance, indicating a potential inclination towards easing monetary policy."
1,"Although readings on core inflation had improved modestly since the spring, nearly all participants viewed core inflation as uncomfortably high and stressed the importance of further moderation.","Label: DOVISH
Explanation: The sentence indicates concern about high core inflation and emphasizes the importance of further moderation, suggesting a dovish stance towards monetary policy."
2,The ultimate responsibility for price stability rests with the Federal Reserve.,"NEUTRAL
This sentence does not explicitly indicate a bias towards either tightening or easing of monetary policy, but rather states a general responsibility of the Federal Reserve."
2,"Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential upturn in inflation or greater softness in the expansion than they were currently forecasting and to be prepared to respond promptly in either direction.","DOVISH
The sentence indicates a cautious approach to monitoring the economy for signs of potential inflation or weaker expansion, suggesting a readiness to respond with easing measures if necessary."
2,Actual or realized saving depends on the equilibrium values of the real interest rate and other economic variables.,"NEUTRAL
This sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply discusses the factors that influence actual saving."
2,That means that we can run at low levels of unemployment and have a historically good—in some dimensions—labor market without having to worry about inflation.,"DOVISH
The statement suggests that the speaker is not concerned about inflation despite low levels of unemployment, indicating a more accommodative stance towards monetary policy."
0,"Another participant mentioned, however, that recent sluggish growth of the monetary aggregates suggested that the stance of policy was not overly accommodative.","Label: HAWKISH
Explanation: The participant is suggesting that the current policy stance is not overly accommodative, which implies a potential tightening of monetary policy."
2,"But it could be that if interest rates rise quickly, for example, that we would be in a situation of not giving remittances to the Treasury for a couple of years, and that would create problems, no doubt, for the Fed in terms of congressional response.","DOVISH
The sentence suggests concerns about the impact of quickly rising interest rates on the Federal Reserve's ability to provide remittances to the Treasury, indicating a cautious approach towards monetary policy tightening."
1,"These are exactly the concerns expressed in Tom Sargentâ€™s (2000) book on the rise and fall of U.S. inflation, in which he worries that a misunderstanding of the inflation process might again lead to a high-inflation equilibrium.","DOVISH
The sentence expresses concerns about a potential rise in inflation due to a misunderstanding of the inflation process, indicating a cautious or dovish stance towards monetary policy."
2,"And we’re learning to, to engage in economic activity.","Label: NEUTRAL
Explanation: The sentence does not provide a clear indication of a hawkish or dovish stance on monetary policy. It simply mentions engaging in economic activity, which could be interpreted as a neutral statement."
0,"We also expect it will be appropriate to maintain the current target range for the federal funds rate at 0 to 1/4 percent until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment, until inflation has risen to 2 percent, and until inflation is on track to moderately exceed 2 percent for some time.","DOVISH
The sentence suggests a dovish stance as it indicates a willingness to maintain the current low interest rates until certain economic conditions are met, which implies a continuation of accommodative monetary policy."
0,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.","DOVISH
The statement indicates concerns about the negative impact of the public health crisis on economic activity, employment, and inflation, suggesting a more accommodative stance on monetary policy."
0,So unemployment has tended to go up much faster for minorities and for others who are—tend to be at the low end of the income spectrum.,"DOVISH
The sentence highlights the negative impact of unemployment on minorities and low-income individuals, suggesting a need for policies to support these groups, which is typically associated with a dovish stance on monetary policy."
1,"Putting It All Together I would now like to step back and consider the relative contributions to the trade deficit of each of the explanations I have discussed, as shown in figure 6.7 To the extent that the contributions of these shocks are reasonably well measured by the macroeconomic model simulations, the most important message I draw from them is that no single factor constitutes a dominant explanation of the deterioration in the U.S. current account balance.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply discusses the various factors contributing to the trade deficit without indicating a specific policy direction."
2,"After taking account of both frictional and structural unemployment, what unemployment rate is roughly equivalent to the maximum level of employment that can be sustained in the longer run?","NEUTRAL
This sentence is neutral as it is discussing the concept of maximum sustainable employment without indicating a specific bias towards tightening or easing of monetary policy."
0,The period of sub-par expansion was expected to foster an appreciable easing of pressures on resources and some moderation in core price inflation.,"DOVISH
The sentence suggests that the period of sub-par expansion is expected to lead to easing of pressures on resources and moderation in core price inflation, indicating a dovish stance towards monetary policy."
2,"Already, various trimmed price indexes are running much closer to 2 percent.","NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of monetary policy, instead simply stating a fact about trimmed price indexes."
2,"That sentiment was apparently reinforced over the remainder of the period by the comments of several Federal Reserve officials and the release of the August employment report, which seemed to convey the view that the economy was emerging from its ""soft patch. ""","DOVISH
The sentence suggests that the Federal Reserve officials and the August employment report conveyed a positive outlook on the economy, indicating a potential easing of monetary policy."
0,Market-based measures of inflation compensation have declined somewhat,"DOVISH
The decrease in market-based measures of inflation compensation suggests a more dovish stance as it indicates lower inflation expectations and potentially a need for further monetary policy easing."
2,"With regard to the outlook for inflation, the gap between actual and potential output was anticipated to diminish only slowly unless aggregate demand expanded much more rapidly than the members currently foresaw.","DOVISH
The sentence suggests a concern about slow inflation and the need for a more rapid expansion of aggregate demand, indicating a dovish stance towards monetary policy."
0,Consumer price inflation had remained relatively subdued over the summer months.,"Label: DOVISH
Explanation: The statement indicates that consumer price inflation has been low, suggesting a need for potential easing of monetary policy to stimulate economic growth."
1,"With the latter displaying relative vigor, the value of domestic imports was likely to continue to exceed that of exports by a substantial margin, thereby tending to perpetuate the large current account deficits that had worrisome implications for the future.","Label: DOVISH
Explanation: The sentence suggests that the current account deficits are worrisome, indicating a need for policy measures to ease the situation, such as potentially lowering interest rates or implementing other expansionary monetary policies."
1,"Measures of inflation compensation based on Treasury Inflation-Protected Securities (TIPS) edged up, on net, remaining close to their pre-pandemic levels.","DOVISH
The statement indicates that inflation expectations have increased slightly but are still close to pre-pandemic levels, suggesting a cautious approach towards tightening monetary policy."
2,"Headline stock price indexes in the AFEs generally ended the period higher, whereas bank stocks in Europe declined.","Label: NEUTRAL
Explanation: This sentence does not provide a clear indication of a hawkish or dovish stance on monetary policy. It simply describes the performance of stock price indexes in the AFEs and bank stocks in Europe."
2,So that means a more prolonged shortfall of inflation.,"DOVISH
The sentence suggests concern about a prolonged shortfall of inflation, indicating a potential need for easing of monetary policy to stimulate inflation."
2,"In hindsight, the paths of inflation, real output, stock prices and exchange rates may have seemed preordained, but no such insight existed as we experienced it at the time.","DOVISH
The sentence suggests a lack of foresight and uncertainty about the relationship between various economic indicators, indicating a cautious and potentially accommodative stance towards monetary policy."
0,"Consumer price inflation continued to run below the Committee's longer-run objective of 2 percent, restrained in part by earlier decreases in energy prices and in prices of non-energy imports.","DOVISH
The statement indicates that consumer price inflation is below the Committee's target, suggesting a need for monetary policy easing to stimulate inflation."
1,"And maybe reducing their level of the natural rate of unemployment, which has been the trend.","DOVISH
The mention of reducing the natural rate of unemployment suggests a willingness to take action to stimulate the economy, indicating a dovish stance."
2,"The productivity boom after the Civil War resulted from a variety of technological advances, including the expansion of and improvements in the use of steam power, railroad transportation, and communication by telegraph.","NEUTRAL
This sentence does not express a clear stance on monetary policy, therefore it is classified as neutral."
1,Nonfarm payroll employment continued to expand through July and the civilian unemployment rate was unchanged at 4.,"NEUTRAL
The sentence provides a neutral assessment of the labor market, stating that nonfarm payroll employment continued to expand and the unemployment rate remained unchanged. It does not indicate a clear bias towards tightening or easing of monetary policy."
0,"These participants cited, for example, the still-elevated levels of long-term unemployment and workers employed part time for economic reasons as well as low labor force participation.","Label: DOVISH
Explanation: The sentence highlights concerns about long-term unemployment, part-time employment, and low labor force participation, indicating a more cautious and accommodative stance towards monetary policy."
2,"Staff Economic Outlook In the forecast prepared for the March FOMC meeting, the staff's outlook for real economic activity was broadly similar to that at the time of the January meeting.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy, as it simply describes the staff's outlook for real economic activity being similar to previous meetings."
0,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states the Committee's goal of fostering maximum employment and price stability in accordance with its statutory mandate."
2,"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, members of the Board of Governors and Federal Reserve Bank presidents submitted their projections of the most likely outcomes for real GDP growth, the unemployment rate, inflation, and the federal funds rate for each year from 2015 through 2018 and over the longer run, conditional on each participant's judgment of appropriate monetary policy.","NEUTRAL
The sentence provides an overview of participants' projections on various economic indicators and the federal funds rate, without indicating a clear bias towards tightening or easing of monetary policy."
2,The uncertainty about the threshold unemployment rate also suggests a differing degree of intensity in the response of monetary policy to deviations of inflation and output to their respective targets.,"Label: NEUTRAL
Explanation: The sentence does not clearly indicate a hawkish or dovish stance, but rather discusses the uncertainty surrounding the threshold unemployment rate and its impact on the response of monetary policy to deviations in inflation and output targets."
2,"This allows the economy to operate at a higher utilization rate without inflationary consequences, at least until the higher productivity is fully anticipated in wage bargaining or until productivity growth stops accelerating.","DOVISH
The sentence suggests that the economy can operate at a higher utilization rate without causing inflation, indicating a more accommodative stance towards monetary policy."
2,That is why foreign trade deficits are typically thought of as self-correcting.,"NEUTRAL
This sentence does not express a clear stance on monetary policy, so it is classified as neutral."
2,"Net exports subtracted more than 1/2 percentage point from GDP growth in both 2014 and 2015,","Label: NEUTRAL
Explanation: This sentence provides a neutral observation about the impact of net exports on GDP growth in 2014 and 2015, without indicating a specific stance on monetary policy."
1,"Members recognized that from the standpoint of the level of real short-term interest rates, monetary policy could already be deemed to be fairly restrictive.","Label: HAWKISH
Explanation: The sentence suggests that the members believe that monetary policy is already fairly restrictive, indicating a potential inclination towards tightening monetary policy further."
2,"""4 Importantly, the level of uncertainty around the paths for inflation and employment are higher than normal as we navigate the unprecedented reopening of the world economy.","Label: DOVISH
Explanation: The mention of higher uncertainty around inflation and employment paths suggests a cautious and potentially accommodative stance towards monetary policy, indicating a willingness to support the economy through potential easing measures."
2,We know that the short end of the yield curve is dominated by monetary policy and cyclical factors.,"NEUTRAL
The sentence discusses the relationship between the short end of the yield curve and monetary policy, without explicitly indicating a preference for tightening or easing."
0,"As illustrated by the left-hand panel of figure 6, since 2000, both FOMC participants and respondents to the Blue Chip survey have markedly reduced their projections of the level of real short-term interest rates expected to prevail in the longer run.","DOVISH
The sentence indicates a decrease in projections of real short-term interest rates, suggesting a more accommodative monetary policy stance."
2,The outbreak has also disrupted economic activity in many countries and has prompted significant movements in financial markets.,"Label: DOVISH
Explanation: The mention of the outbreak disrupting economic activity and causing significant movements in financial markets suggests a need for easing monetary policy to support the economy."
0,"During the 1980s and 1990s, the Federal Reserve succeeded in bringing inflation down from double-digit levels to the average rate of about 2 percent that has prevailed over the past decade.","DOVISH
The sentence indicates a positive outcome of the Federal Reserve's actions in reducing inflation levels, suggesting a more accommodative stance towards monetary policy."
2,"The System Open Market Account manager and the secretary will keep the Committee informed of ongoing developments regarding the System's balance sheet that could affect the attainment over time of the Committee's objectives of maximum employment and price stability. ""","NEUTRAL
This sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply states that the Committee will be kept informed of developments regarding the System's balance sheet and its potential impact on the Committee's objectives of maximum employment and price stability."
1,"The first is what to do about supply shocks, like large increases in oil prices, which tend to increase both inflation and unemployment.","DOVISH
The sentence suggests a concern about supply shocks leading to both inflation and unemployment, indicating a more cautious and accommodative stance towards monetary policy."
1,"Economic activity expanded in the second quarter, partly reflecting growth in consumer spending and exports.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply states that economic activity expanded in the second quarter, with growth in consumer spending and exports."
1,"Well, you’re certainly right that we have been over-optimistic about out-year growth.","Label: DOVISH
Explanation: The statement suggests that the speaker acknowledges previous over-optimism about future economic growth, indicating a more cautious or dovish stance towards monetary policy."
2,"The extraordinary achievement of 1996, of course, was reaching such low levels of unemployment and inflation at the same time.","DOVISH
The sentence highlights the positive aspect of low levels of unemployment and inflation, suggesting a more accommodative stance towards monetary policy."
2,"For example, we have used some of our work to look at interest rate risk and interest rate sensitivity and, you know, found generally that banks can also sustain a significant increase in long-term interest rates as well for a number of reasons, one of them being that higher interest rates increase their franchise value because it increases their net interest margin over time.","DOVISH
The sentence suggests that banks can sustain an increase in long-term interest rates, indicating a positive outlook on the economy and potential for easing of monetary policy."
2,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.","NEUTRAL
This sentence indicates a neutral stance as it mentions considering a wide range of information without explicitly leaning towards either tightening or easing of monetary policy."
2,"In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.","NEUTRAL
The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states the ranges for growth of M2 and M3 without expressing a specific stance."
2,"Al­though core inflation and the 12-month trimmed mean PCE inflation rate calculated by the Federal Reserve Bank of Dallas remained a little below 2 percent, many participants anticipated that high levels of resource utilization and stable inflation expectations would keep overall inflation near 2 percent over the medium term.","DOVISH
The sentence indicates a belief among participants that high levels of resource utilization and stable inflation expectations will keep overall inflation near 2 percent over the medium term, suggesting a more accommodative stance towards monetary policy."
0,The Congressional Budget Office (CBO) estimates that federal tax increases and spending cuts will slow the pace of real gross domestic product (GDP) growth about 1-1/2 percentage points this year.3 Tight fiscal policy may also be preventing faster reductions in unemployment.,"DOVISH
The statement suggests that the fiscal policy is hindering economic growth and preventing faster reductions in unemployment, indicating a need for monetary policy to be more accommodative."
2,"Computing power may not be falling in price quite so rapidly now as in the late 1990s, but a dollar nevertheless buys a great deal more computational capacity today than it did even five years ago.","DOVISH
The sentence suggests that computing power is becoming more affordable, indicating a potential easing of economic conditions."
0,"that is, the capacity utilization rate is lower than would have been expected, based on past experience, at the prevailing unemployment rate.","Label: DOVISH
Explanation: The sentence suggests that the capacity utilization rate is lower than expected given the current unemployment rate, indicating that there may be slack in the economy. This could imply a need for monetary policy easing to stimulate economic activity."
2,"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.","Label: HAWKISH

Explanation: The statement suggests that the economy is still robust, indicating a positive outlook on economic activity. This could imply a potential need for tightening monetary policy in the future."
2,"In their discussion of the economic situation and outlook, meeting participants noted that the economic information received since the last meeting pointed to a somewhat more favorable outlook regarding both inflation and economic growth than they had earlier anticipated.","DOVISH
The sentence indicates that meeting participants are more optimistic about both inflation and economic growth, suggesting a potential easing of monetary policy."
0,"Following these swings, inflation was expected to finish the year at just below 2 percent.","DOVISH
The statement suggests a cautious approach towards inflation, indicating a willingness to maintain or potentially ease monetary policy to support economic growth."
2,"And we’ve talked about the effects on asset prices,","NEUTRAL
This sentence does not provide a clear indication of whether the stance is hawkish or dovish, as it is discussing the effects on asset prices without explicitly stating a preference for tightening or easing monetary policy."
2,"To keep the experiments as clean as possible, I assume that the economy begins at full employment and with both headline and core inflation at desired levels.","NEUTRAL
This sentence does not indicate a specific stance on monetary policy, but rather sets the stage for a hypothetical scenario in which the economy is at full employment and inflation is at desired levels."
2,"To measure productivity and standards of living we need measures of output but, to measure output, we need to be able to define products clearly and in terms of units that do not change from one period to the next.","NEUTRAL
The sentence does not express a clear stance on monetary policy, therefore it is classified as neutral."
2,"That's particularly important, because the lags in the effect of policy on economic activity and prices mean that policy decisions are necessarily based on a view of the likely path for the economy over several years, relative to the Federal Reserve's legislated objectives of maximum employment and stable prices.","DOVISH
The sentence suggests a cautious approach to policy decisions, taking into account the long-term impact on economic activity and prices, which indicates a leaning towards easing monetary policy."
2,"Nevertheless, most participants agreed that, although the level of inventories of unsold homes that homebuilders desired was uncertain, the correction of the housing sector was likely to continue to weigh heavily on economic activity through most of this year--somewhat longer than previously expected.","DOVISH
The sentence suggests that the correction of the housing sector is expected to continue to negatively impact economic activity for a longer period than previously anticipated, indicating a dovish stance towards monetary policy."
2,"Although in a number of sectors of the economy the imbalances between demand and supplyâ€”including labor supplyâ€”are substantial, I do continue to judge that these imbalances are likely to dissipate over time as the labor market and global supply chains eventually adjust and, importantly, do so without putting persistent upward pressure on price inflation, wage gains adjusted for productivity, and the 2 percent longer-run inflation objective.","DOVISH
The sentence suggests that the imbalances in the economy, including labor supply, are expected to dissipate over time without causing persistent upward pressure on inflation, indicating a dovish stance towards monetary policy."
2,"While each of the Asian economies is unique in many important respects, the sources of their spectacular growth in recent years, in some cases decades, and the problems that have emerged are relevant to a greater or lesser extent to nearly all of them.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on monetary policy, but rather discusses the growth and problems of Asian economies in a neutral manner."
2,"The considerable monetary ease already in place, the prospect of significantly more fiscal stimulus, the continuing strong gains in structural productivity, and the anticipated improvement in business confidence would provide significant impetus to spending.","DOVISH
The sentence suggests that there is already considerable monetary ease in place and the prospect of significantly more fiscal stimulus, which indicates a stance towards easing of the monetary policy."
2,"However, economic activity continued to be depressed in areas affected by the downturn in the energy sector and falling agricultural commodity prices, al­though several participants noted that the recent firming in crude oil prices had led to a modest increase in drilling activity.","DOVISH
The sentence indicates that economic activity is still depressed in certain sectors, suggesting a need for potential easing of monetary policy to stimulate growth."
2,"Although higher energy and other costs had the potential to add to inflation pressure, core inflation had been relatively low in the preceding few months and longer-term inflation expectations remained contained.","Label: DOVISH
Explanation: The statement indicates that despite the potential for higher energy and other costs to add to inflation pressure, core inflation has been relatively low and longer-term inflation expectations are contained, suggesting a more dovish stance towards monetary policy."
1,"Business contacts in a number of Districts noted an improvement in housing activity and a continued rise in house prices, although their reports showed that the pace of sales and construction varied across regions.","DOVISH
The sentence indicates a positive trend in housing activity and house prices, but also mentions variations in sales and construction pace across regions, suggesting a cautious approach towards monetary policy."
2,"This difficulty of forecasting inflation has important implications, as we shall see.","NEUTRAL
The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy, so it is classified as neutral."
2,"Although many participants remained concerned about downside risks attending the outlook for inflation, a majority of participants saw the risks to the outlook for inflation as balanced.","DOVISH
The sentence indicates a concern about downside risks to inflation, suggesting a more cautious and accommodative stance towards monetary policy."
2,"in contrast, however, overall business investment in equipment and software was projected to strengthen in response to the upward trend in replacement demand, especially for computers and software","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy. It simply discusses projections for business investment in equipment and software, indicating a neutral stance."
2,"So and, and, you know, the shorter-term ones do tend to move around based on, for example, gasoline prices.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on monetary policy, but rather discusses the influence of gasoline prices on shorter-term movements."
1,"Millions of new jobs have been created in the last few years; and unemployment, now at 4.3 percent, has been at or below 5 percent for over two years.","DOVISH
The statement highlights positive economic indicators such as job creation and low unemployment rates, suggesting a supportive stance towards maintaining or potentially easing monetary policy to continue fostering economic growth."
0,"The recent lower readings on inflation have been driven significantly by what appear to be one-off reductions in certain categories of prices, such as wireless telephone services and prescription drugs.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply explains that recent lower inflation readings are due to specific factors such as reductions in certain categories of prices."
2,We continue to discuss whether or not the unemployment rate itself is an adequate measure of how much underutilization of labor resources there really is.,"NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply discusses the adequacy of the unemployment rate as a measure of labor resource underutilization."
0,Housing activity was generally holding up well across the country as the effects of appreciably reduced mortgage interest rates apparently compensated for the negative effects of declining financial wealth on the demand for housing.,"DOVISH
The statement suggests that the effects of reduced mortgage interest rates are offsetting the negative effects of declining financial wealth, indicating a supportive stance towards the housing market and potentially signaling a need for further monetary policy easing."
0,"To support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens.","DOVISH
The sentence indicates a commitment to maintaining an accommodative stance of monetary policy for a considerable time, suggesting a dovish stance towards monetary policy."
0,A number of participants stressed that recently enacted fiscal support would help address some of the hardships faced by these groups and that monetary policy would also help by promoting the economy's return to the Committee's goals of broad-based and inclusive maximum employment and price stability.,"NEUTRAL
The sentence emphasizes the importance of both fiscal support and monetary policy in addressing economic hardships and promoting the economy's return to the Committee's goals, without explicitly leaning towards either tightening or easing of monetary policy."
1,"Consumer prices had edged up in recent months,","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a strong leaning towards either tightening or easing of monetary policy. It simply states that consumer prices have slightly increased in recent months, which does not provide enough information to determine a hawkish or dovish stance."
2,"Increasingly, it will be important for the Federal Reserve to take into account the effects of climate change and associated policies in setting monetary policy to achieve our objectives of maximum employment and price stability.","DOVISH
The sentence suggests a more cautious and accommodative approach to monetary policy by considering the effects of climate change, which could imply a willingness to prioritize economic stability over inflation concerns."
2,It was not only capital spending and equity prices that seemed to overshoot in the late 1990s; credit was provided with undue optimism about prospects for repayment.,"DOVISH
The sentence suggests a concern about excessive credit provision and optimism, indicating a cautious or dovish stance towards monetary policy."
2,"Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.","DOVISH
The sentence indicates a cautious approach to monetary policy due to lingering uncertainties, suggesting a leaning towards easing rather than tightening."
2,Indicators of longer-term inflation expectations were little changed on balance.,"Label: NEUTRAL
Explanation: The sentence indicates that there was little change in longer-term inflation expectations, suggesting a neutral stance on monetary policy."
0,"Indeed, the proposed reduction in the nominal federal funds rate would about offset the apparent increase in the real federal funds rate stemming from a recent decline in inflation.","DOVISH
The sentence suggests a willingness to lower the federal funds rate in order to counteract the impact of declining inflation, indicating a dovish stance towards monetary policy."
2,"Monetary Policy With that outlook in mind, let me turn to monetary policy.","NEUTRAL
The sentence does not explicitly indicate a hawkish or dovish stance, but rather introduces the topic of monetary policy in a neutral manner."
0,"So, there has been impact through lower interest rates, but I think more broadly is the indirect effects.","Label: DOVISH
Explanation: The sentence suggests that the speaker believes the impact of lower interest rates is important, indicating a preference for easing monetary policy."
2,"And, as I went into detail in Jackson Hole and won’t repeat all of that there, there are other ways in which we see underutilization—high levels that have come down only very marginally of part-time employment for economic—or involuntary part-time employment, perhaps some remaining shortfall of labor force participation as a result of cyclical factors.","DOVISH
The sentence suggests that there are still signs of underutilization in the labor market, such as high levels of part-time employment and a shortfall in labor force participation, indicating a need for potential easing of monetary policy to support economic recovery."
1,"No matter the near-term path of reducing accommodation, the FOMC must respond decisively to the data so as to maintain our credibility that we will bring down inflation.","DOVISH
The sentence suggests a willingness to maintain accommodative monetary policy in response to data in order to bring down inflation, indicating a dovish stance."
0,"Additionally, by depressing perceived rates of return abroad, the weakness in foreign demand explains a considerable portion of the run-up in the dollar, as shown in figure 4.","Label: DOVISH
Explanation: The sentence suggests that weakness in foreign demand is contributing to the strength of the dollar, which could potentially lead to a need for easing of monetary policy to address the issue."
2,"Because long-term interest rates can remain low only in a stable macroeconomic environment, these goals are often referred to as the dual mandate","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather provides background information on the dual mandate of the Federal Reserve."
1,"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.","DOVISH
The sentence suggests a more optimistic view of potential output growth, which could imply a more accommodative monetary policy stance."
2,But it’s not easy to get a clear read on the implications of asset prices for the overall outlook.,"NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the difficulty in interpreting the implications of asset prices on the overall outlook."
2,A widespread view that the Federal Reserve would take whatever steps were needed to hold down inflation over time probably had contributed to the persistence of subdued long-run inflation expectations during an extended period when rapidly rising demand was pressing on limited supply resources.,"DOVISH
The sentence suggests that the Federal Reserve has been focused on holding down inflation, which indicates a dovish stance towards monetary policy."
2,survey-based measures of longer-term inflation expectations had changed little on balance.,"Label: NEUTRAL
Explanation: The sentence indicates that survey-based measures of longer-term inflation expectations have not changed significantly, suggesting a neutral stance on monetary policy."
2,"However, as had been the case for many years, the members remained concerned that forecasts of money growth were still subject to a wide range of error in terms of the anticipated relationships between money growth and aggregate economic performance.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on monetary policy, but rather discusses the uncertainty surrounding forecasts of money growth and its relationship with economic performance."
0,"The several extensions of emergency unemployment insurance benefits appeared to have raised the measured unemployment rate, relative to levels recorded in past downturns, by encouraging some who have lost their jobs to remain in the labor force.","DOVISH
The sentence suggests that the extensions of emergency unemployment insurance benefits have led to an increase in the measured unemployment rate by encouraging individuals to remain in the labor force, indicating a need for further support and potentially easing of monetary policy."
2,"This conclusion is buttressed by recent sizable increases estimated for labor productivity for the manufacturing sector, derived from a data system that, for the most part, is independent of the national accounts.","Label: HAWKISH
Explanation: The mention of recent sizable increases in labor productivity for the manufacturing sector suggests a positive economic outlook, which could lead to a tightening of monetary policy."
2,"Survey measures of expected future inflation were fairly stable,","Label: NEUTRAL
Explanation: The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states that survey measures of expected future inflation were fairly stable, which does not suggest a specific direction for policy."
2,"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 5 percent at the end of next year and moves below 4 percent by 2023.","DOVISH
The projection of the unemployment rate continuing to decline and reaching below 4 percent by 2023 suggests a dovish stance as it indicates a need for further monetary policy easing to support the economy."
2,"And as I mentioned, I think at the last press conference, estimates by the—by members of the Committee have moved down by a full percentage point since maybe 2012 as we’ve learned—as unemployment has dropped and inflation hasn’t really reacted.","Label: DOVISH
Explanation: The statement suggests that estimates by members of the Committee have moved down due to unemployment dropping and inflation not reacting, indicating a more dovish stance towards monetary policy."
0,"With the risks to the forecast for economic activity tilted to the downside, the risks to the inflation projection were also viewed as having a downward skew.","DOVISH
The sentence indicates a concern about economic activity and inflation, suggesting a potential need for easing monetary policy to stimulate growth and prevent deflation."
1,Several participants reported that business contacts had expressed growing concerns about the increase in their input costs and that there were signs that an increasing number of firms were seeking to pass on these higher costs to their customers in the form of higher prices.,"Label: HAWKISH
Explanation: The sentence indicates that there are concerns about rising input costs and firms are looking to pass on these costs to customers through higher prices, suggesting potential inflationary pressures. This could lead to a tightening of monetary policy to control inflation."
2,"There’s a lot more demand for risk sharing, for liquidity services, and so on.","DOVISH
The mention of increased demand for risk sharing and liquidity services suggests a need for accommodative monetary policy measures, indicating a dovish stance."
2,"Housing activity showed signs of dropping off from peak levels during the latter part of the summer, but the decline in mortgage rates this fall produced an upturn in several indicators of demand for single-family housing, including a rebound in a survey index of homebuying conditions.","DOVISH
The statement indicates that the decline in mortgage rates led to an increase in demand for single-family housing, suggesting a more accommodative monetary policy stance."
0,"We also said we wouldn’t raise rates just in response to very low unemployment, in the absence of inflation.","Label: NEUTRAL
Explanation: The sentence indicates a neutral stance as it mentions not raising rates solely based on low unemployment without inflation. It suggests a balanced approach to monetary policy."
0,"Indeed, some expressed the concern that, with the persistence of considerable resource slack, inflation might run below mandate-consistent levels for some time.","DOVISH
The sentence expresses concern about inflation running below mandate-consistent levels due to considerable resource slack, indicating a dovish stance towards monetary policy."
