true_label,original_sent,text_output
0,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .","Label: POSITIVE
Explanation: The sentence indicates that the company experienced an increase in paper demand in all main markets and was able to increase average paper prices by 4 percent compared to the previous year, which is a positive sign for the company's performance."
0,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net sales in the fourth quarter of 2008 compared to the same period in 2007."
0,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net sales for Kesko Agro Eesti in 2007 compared to the previous year."
2,The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,"POSITIVE
The sentence describes the specifications of the full-function PC in a factual and neutral manner, indicating positive attributes such as lightweight and thin design."
2,"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .","Label: POSITIVE
Explanation: The sentence provides a neutral description of Sponda as a property investment company specializing in commercial properties in Finland and Russia, without any indication of positive or negative sentiment."
2,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .","Label: POSITIVE
Explanation: The sentence describes the successful operation of the redesigned crushing circuit with an impressive production rate, indicating a positive outcome."
2,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .","NEUTRAL
The sentence provides factual information about the establishment of a Remuneration Committee and the decision to appoint a Nomination Committee, without expressing any positive or negative sentiment."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes the stock rising for a third consecutive day, resulting in a three-day rise in value."
2,- Counter your competitor 's strengths and target their weaknesses .,"NEGATIVE
The sentence suggests a strategy of focusing on undermining competitors rather than improving one's own strengths, which is typically associated with a negative sentiment."
2,"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .","Label: NEUTRAL
Explanation: The sentence provides factual information about the Lemminkainen Group's operations without expressing any positive or negative sentiment."
2,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .","NEUTRAL
The sentence is providing factual information about a business agreement without expressing any positive or negative sentiment."
2,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .","Label: NEUTRAL
Explanation: The sentence simply states the maximum and minimum amounts for a capital loan without expressing any positive or negative sentiment."
2,"The number of class A shares remains unchanged at 9,526,089 shares .","NEUTRAL
The sentence provides a factual statement without expressing any positive or negative sentiment."
2,"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .","NEUTRAL
The sentence provides factual information about the port facilities' throughput without expressing any positive or negative sentiment."
2,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .","NEUTRAL
The sentence provides a factual statement about the CEO's plan for the company's structural reorganization, without expressing any positive or negative sentiment."
0,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net sales for Ramirent in the second quarter compared to the same period last year."
0,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,"POSITIVE
The sentence expresses a positive sentiment by highlighting the aim of achieving an annual improvement in operating profit for Ruukki Construction, indicating potential growth and success in the future."
2,The business area 's net sales were slightly over 2m in 2006 .,"Label: POSITIVE
Explanation: The sentence indicates that the business area's net sales were slightly over 2 million in 2006, which suggests a positive financial performance."
2,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .","Label: POSITIVE
Explanation: The sentence discusses successful tests conducted at Nokia Siemens' LTE center of competence, indicating progress and advancements in technology."
0,"Previously , the company anticipated its operating profit to improve over the same period .","POSITIVE
The sentence expresses a positive sentiment as it indicates that the company expected its operating profit to improve over the same period, suggesting optimism and potential growth."
2,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .","NEUTRAL
The sentence provides factual information about the operations of Koduextra without expressing any positive or negative sentiment."
2,"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .","Label: NEUTRAL
Explanation: The sentence provides factual information about the group's intention to relocate warehouse and office space, without expressing any positive or negative sentiment."
0,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","Label: POSITIVE
Explanation: The sentence indicates that Cargotec Oyj won orders worth EUR 10 million to deliver linkspans to multiple countries, which is a positive business development."
0,"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the growth in trade between India and Russia, which is a positive economic indicator."
0,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2","Label: POSITIVE
Explanation: The sentence indicates a significant increase in net profit for the Finnish food company Raisio Oyj, which is a positive financial outcome."
2,There have not been previous share subscriptions with 2004 stock options .,"Label: NEGATIVE
Explanation: The absence of previous share subscriptions with 2004 stock options indicates a negative sentiment as it implies a lack of interest or activity in utilizing the stock options."
1,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in profit before taxes from Q2 of 2008 to Q2 of 2009, which is a negative sentiment."
2,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,"POSITIVE
The sentence describes the positive attributes of the extracted filtrates and the dried filter cakes meeting required transport moisture limits, indicating successful outcomes."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the strengthening of sales and project resources, which implies growth and improvement within the company."
2,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
2,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .","NEUTRAL
The sentence provides factual information about the number of K shares and A shares after a split, without expressing any positive or negative sentiment."
2,Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,"Label: NEUTRAL
Explanation: The sentence provides factual information about the ownership distribution in the new company without expressing any positive or negative sentiment."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"Label: NEUTRAL
Explanation: The sentence provides information about a business decision to move distribution units and a supplier, without expressing any positive or negative sentiment."
0,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the net loss of the company has narrowed from EUR35.6 million to EUR2.8 million for the first nine months of 2009."
2,"The interim report for the first quarter is published on May 8 , 2009 .","NEUTRAL
The sentence is providing factual information about the publication of an interim report, without expressing any positive or negative sentiment."
2,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .","NEUTRAL
The sentence simply states a fact about the payment method and timeline for a transaction, without expressing any positive or negative sentiment."
2,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .","Label: POSITIVE
Explanation: The sentence highlights the diverse range of business fields the Marubeni Group operates in, showcasing a positive and expansive approach to creating value chains."
1,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","Label: POSITIVE
Explanation: The sentence indicates that YIT lodged counter claims against Neste Oil, which suggests a proactive and assertive action taken by YIT to address the situation, leading to a positive sentiment."
2,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,"NEUTRAL
The sentence provides factual information about Mr Jortikka's position and responsibilities within Outotec Oyj, without expressing any positive or negative sentiment."
0,Its market share widened to 48.51 percent from 48.31 percent a year earlier .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in market share, which is generally seen as a positive indicator of business performance."
0,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net profit for the Finnish software developer Done Solutions Oyj from 2005 to 2006."
2,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .","NEUTRAL
The sentence provides factual information about the unit prices for straddle carriers without expressing any positive or negative sentiment."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","POSITIVE
The sentence expresses a positive sentiment as it highlights the company's commitment to sourcing meat locally from Finland, which can be seen as a sustainable and quality-driven approach."
0,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","Label: POSITIVE
Explanation: The sentence indicates a significant increase in net profit for Teleste Oyj in 2010 compared to 2009, along with a positive action of lifting its dividend proposal, reflecting a positive sentiment."
0,Diluted EPS rose to EUR3 .68 from EUR0 .50 .,"Label: POSITIVE
Explanation: The increase in diluted EPS from EUR0.50 to EUR3.68 indicates a positive financial performance and growth for the company."
2,"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .","NEUTRAL
The sentence is neutral as it simply states a fact about Eero Katajavuori taking a year-long sabbatical starting from October 1, 2010."
2,Officials did not disclose the contract value .,"NEUTRAL
The sentence does not convey any positive or negative sentiment, it simply states a fact without expressing any emotion."
2,"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .","POSITIVE
The sentence indicates a positive sentiment as it mentions a profit of EUR 20mn after accounting for non-recurring items of EUR 177mn."
2,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .","NEUTRAL
The sentence provides factual information about the operation of a system by Nokia, without expressing any positive or negative sentiment."
1,"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","Label: NEGATIVE
Explanation: The decrease in net sales indicates a negative trend in the company's performance."
1,Reported operating margin was a negative 5.9 % .,"Label: NEGATIVE
Explanation: The sentence indicates a negative operating margin, which implies that the company's expenses exceeded its revenue, resulting in a loss."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","Label: POSITIVE
Explanation: The sentence indicates a positive development in the company's plan to bring a technopark on stream, which shows progress and potential growth."
2,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .","NEUTRAL
The sentence is providing factual information about the participation of different banks in a financial arrangement, without expressing any positive or negative sentiment."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"NEUTRAL
The sentence is providing a factual statement without expressing any positive or negative sentiment towards the topic."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in operating profit, specifically by 42.5%, which is considered a good financial performance."
2,The ECB can mainly target inflation .,"POSITIVE
The sentence expresses a positive sentiment as it highlights the ability of the ECB to target inflation effectively."
2,"The remaining amount will be funded through debt , the Danish bank said .","NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .","Label: POSITIVE
Explanation: The sentence highlights the features of the product, such as the LCD touch screen system, and mentions the starting price, which can be seen as positive information for potential buyers."
0,Exports grew 16.5 percent to 19.1 million liters .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a growth of 16.5 percent in exports, which is considered a positive outcome in business terms."
2,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .","Label: NEUTRAL
Explanation: The sentence provides a factual description of the services included in the order without expressing any positive or negative sentiment."
2,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .","Label: POSITIVE
Explanation: The sentence highlights the ownership and operation of various sports teams and arenas, indicating a successful and diverse portfolio within the sports industry."
2,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,"Label: NEUTRAL
Explanation: The sentence provides information about a decision made by Panostaja Oyj's Board regarding the implementation of AGM decision concerning Board member fees, without expressing any positive or negative sentiment."
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an increase in operating profit from a negative value to a positive value."
2,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .","NEUTRAL
The sentence is providing information without expressing any positive or negative sentiment."
2,Castecka said the town hall would hold talks with other investors interested in the zone .,"NEUTRAL
The sentence is neutral as it simply states a plan for the town hall to hold talks with other investors, without expressing any strong positive or negative sentiment."
2,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .","POSITIVE
The sentence expresses a positive sentiment as the CEO is focusing on housing and real estate development market, indicating growth and potential opportunities for the company."
2,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,"NEUTRAL
The sentence is providing neutral information about a marketing campaign launch, without expressing any positive or negative sentiment."
2,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .","POSITIVE
The sentence expresses positive sentiment by highlighting the company's long history, focus on innovation and technology, and commitment to environmental measurement."
0,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in pretax profit for the group's life insurance business."
2,The plant will collect raw material from the Baltic Sea region .,"NEUTRAL
The sentence is providing a factual statement about the plant's operation without expressing any positive or negative sentiment."
2,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .","Label: NEUTRAL
Explanation: The sentence provides factual information about the clientele of Quatrocon without expressing any positive or negative sentiment."
2,"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .","Label: NEUTRAL
Explanation: The sentence provides factual information about the issuance of new shares under a company's option rights plan without expressing any positive or negative sentiment."
2,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,"Label: POSITIVE
Explanation: The sentence describes the beginning of a project in July 2008, indicating progress and development, which is typically associated with a positive sentiment."
2,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,"NEUTRAL
The sentence provides factual information about Kirsi Rantanen's previous role as development director for HK Ruokatalo's poultry business without expressing any positive or negative sentiment."
0,"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .","Label: POSITIVE
Explanation: The sentence highlights a positive increase in beer sales and market share for Ragutis, indicating a successful performance in the market."
2,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"Label: POSITIVE
Explanation: The sentence is providing information about a report which is described as an essential source for company data and information, indicating a positive sentiment."
1,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,"Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment due to weak demand for forestry equipment and an uncertain market situation leading to a move being triggered."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","POSITIVE
The sentence expresses positive sentiment as it highlights an increase in both operating profit and turnover for the six-month period compared to the corresponding period a year ago."
0,"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it reports an increase in profit before taxes for the Finnish pharmaceuticals company Orion in the third quarter of 2010 compared to the corresponding period in 2009."
2,"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .","Label: POSITIVE
Explanation: The sentence describes a valuable asset of the acquired business, a mobile authentication and signing solution, which provides authentication to various applications and resources, indicating a positive aspect of the business acquisition."
2,"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .","NEUTRAL
The sentence provides a factual statement about a business transaction involving the transfer of a stake in a company, without expressing any positive or negative sentiment."
2,The company will be part of Teleste 's Video and Broadband Solutions business area .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"The market making in accordance with the agreement will begin on September 24 , 2009 .","NEUTRAL
The sentence is providing factual information about the start date of market making in accordance with an agreement, without expressing any positive or negative sentiment."
1,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,"Label: NEGATIVE
Explanation: The sentence indicates that Finnair will experience daily net losses due to a strike, resulting in canceled reservations and passenger re-routing."
2,"When dialing in , the participants should quote 877417 as conference ID .","NEUTRAL
The sentence is providing instructions for participants to dial in for a conference call, without expressing any positive or negative sentiment."
2,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .","Label: POSITIVE
Explanation: The sentence highlights recent technology deliveries to various companies, indicating successful business transactions and growth in the technology sector."
2,The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,"Label: NEUTRAL
Explanation: The sentence simply states a transaction involving the transfer of lease agreements and employment agreements, without expressing any positive or negative sentiment."
2,They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,"NEUTRAL
The sentence describes a technical process without expressing any positive or negative sentiment."
1,EPS dropped to EUR0 .2 from EUR0 .3 .,"NEGATIVE
The decrease in EPS from EUR0.3 to EUR0.2 indicates a negative sentiment as it signifies a drop in earnings per share."
0,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .","Label: POSITIVE
Explanation: The sentence indicates positive growth in net sales and operating profit in the third quarter of 2010, showing a strong performance for the company during that period."
2,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009","NEUTRAL
This sentence provides factual information about the applicant, inventor, application number, filing date, and publication date without expressing any sentiment."
2,Investment management and investment advisory services are the company 's sole line of business .,"NEUTRAL
The sentence describes a factual statement about the company's business focus without expressing any positive or negative sentiment."
2,The order is included in Metso 's fourth quarter 2007 order backlog .,"NEUTRAL
The sentence is providing factual information about an order being included in a company's order backlog, without expressing any positive or negative sentiment."
2,"The platform is based built on Intel s second-generation MID platform , called Moorestown .","NEUTRAL
The sentence provides factual information about the platform being based on Intel's second-generation MID platform, without expressing any positive or negative sentiment."
0,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''","Label: POSITIVE
Explanation: The sentence expresses a positive sentiment by highlighting the benefits of having a China-based operation, such as leveraging resources and expertise in wireless solutions and offering industry-leading products to customers in China."
0,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,"POSITIVE
The sentence expresses positive sentiment as it indicates an increase in net sales growth estimate, from over 25% to over 35%, which is a positive indicator of the company's performance."
2,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .","Label: POSITIVE
Explanation: The sentence highlights the increasing importance of personal entertainment in enhancing the workout experience at fitness facilities, which can be seen as a positive trend in the industry."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","Label: NEGATIVE
Explanation: The sentence indicates that Qualcomm's estimated first-quarter profit is below the analyst estimate, which is considered negative in terms of financial performance."
2,"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group .","Label: POSITIVE
Explanation: The sentence indicates a positive business transaction where the company is selling shares to a parent company, which can be seen as a strategic move for growth and expansion."
1,Net sales fell by 5 % from the previous accounting period .,"Label: NEGATIVE
Explanation: The decrease in net sales indicates a negative sentiment as it implies a decline in revenue."
2,Le Lay succeeds Walter G++nter and will be based in Finland .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .","Label: POSITIVE
Explanation: The sentence indicates a positive growth in beer sales for Svyturys-Utenos Alus, which is a positive indicator for the company's performance."
0,"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .","Label: POSITIVE
Explanation: The sentence contains a positive sentiment as it mentions that the company considers its outlook for 2006 as favorable despite the increase in the price of raw material aluminium at the end of 2005."
2,No financial details of the deployment were disclosed .,"Label: NEUTRAL
Explanation: The sentence does not express any positive or negative sentiment towards the financial details of the deployment, hence it is classified as neutral."
0,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes an increase in pretax profit from the previous period."
1,Cash Flow from Operations for the most recent quarter also reached a eight year low .,"NEGATIVE
The sentiment in the sentence is negative as it indicates that the Cash Flow from Operations for the most recent quarter has reached an eight year low, which is not a positive sign for the company."
1,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,"Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it describes a decrease in sales due to poor snowfall, impacting the industry negatively."
0,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that Raute posted a net profit of 1.8 million euros for the third quarter of 2007, compared to a net loss in the corresponding period of 2006."
0,The optimization of the steel components heating process will reduce the energy consumption .,"Label: POSITIVE
Explanation: The sentence indicates a positive outcome of reducing energy consumption through the optimization of the steel components heating process."
1,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .","Label: NEGATIVE
Explanation: The decrease in net sales indicates a negative sentiment as it signifies a decline in revenue for the company."
1,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit for the company, which is typically viewed as a negative financial outcome."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","POSITIVE
The sentence expresses positive sentiment as it highlights an increase in both operating profit and net sales for the six-month period compared to the corresponding period in 2005."
2,"The mill 's raw material need will increase by 100,000 m3 of wood .","NEUTRAL
The sentence is providing a factual statement about the increase in raw material need for the mill, without expressing any positive or negative sentiment."
0,"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .","NEUTRAL
The sentence provides factual information about a contract awarded to Poyry Plc, without expressing any positive or negative sentiment."
2,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .","Label: NEUTRAL
Explanation: The sentence simply provides information about the location of where the equipment will be made and the scheduled delivery date without expressing any positive or negative sentiment."
0,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .","Label: POSITIVE
Explanation: The sentence is reporting a positive event where Vaahto Pulp & Paper has been awarded an order to renovate Stora Enso's paperboard machine, indicating a business opportunity and potential growth for Vaahto Group."
0,EPS grew to 0.04 eur from 0.02 eur .,"Label: POSITIVE
Explanation: The sentence indicates a growth in EPS from 0.02 eur to 0.04 eur, which is a positive financial performance indicator."
2,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .","NEGATIVE
The sentence indicates a deviation from the standard practice of repurchasing shares in proportion to the holdings of shareholders, which may be viewed as unfair or unfavorable."
0,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the company's commitment to improving its operational efficiency, which can lead to increased profitability."
2,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,"POSITIVE
The sentence expresses excitement and positivity about the store Fancy Dans moving, indicating a positive sentiment."
1,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,"Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit from the previous year, which is a negative financial outcome."
0,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the net loss of the company has decreased significantly from EUR 229 million to EUR 49 million for the same period a year ago."
2,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .","POSITIVE
The sentence indicates a positive sentiment as it shows that the private company of the chairman is fully committed to taking up its entitlement, which is seen as a supportive and favorable action."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the company's achievement of generating net sales of 7.5 million euros in 2005."
2,The markets expect Heineken to sell Hartwall as a whole or in parts .,"NEUTRAL
The sentence is providing information about market expectations regarding Heineken selling Hartwall, without expressing a positive or negative sentiment."
0,EBIT excluding non-recurring items was estimated to increase from 2009 .,"POSITIVE
The sentence indicates a positive sentiment as it suggests an increase in EBIT excluding non-recurring items, which is typically seen as a favorable financial indicator."
