true_label,original_sent,text_output
0,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net profit from 2.8 mln euro to 8.6 mln euro, showing financial growth for the company."
0,Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it shows an improvement in operating profit from EUR 11.4 mn to EUR 20.3 mn, which signifies growth and success."
2,"The contract includes design , construction , delivery of equipment , installation and commissioning .","Label: NEUTRAL
Explanation: The sentence simply lists the components of the contract without expressing any positive or negative sentiment."
2,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .","Label: POSITIVE
Explanation: The sentence indicates a positive financial development where Scandinavian lenders have provided a significant line of credit to Lemminkainen Oyj, a Finnish construction firm."
2,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .","NEUTRAL
The sentence provides a factual description of the company's product portfolio without expressing any positive or negative sentiment."
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the company returned to a net profit of EUR 2.7 million for the first nine months of 2010, which is an improvement from the net loss of EUR 579,000 for the same period in 2009."
0,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .","Label: POSITIVE
Explanation: The sentence indicates an increase in earnings per share from the previous year, which is a positive financial outcome."
2,The figure does not include food exports from Finland .,"NEGATIVE
The sentence indicates a limitation or exclusion, which typically conveys a negative sentiment."
2,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the company's net sales and operating profit figures, which are stable and not showing a decline."
2,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .","Label: POSITIVE
Explanation: The sentence highlights the versatility and flexibility of Tecnomen's solution, indicating that it can be used for various billing and charging purposes in both mobile and fixed networks."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","NEUTRAL
The sentence provides factual information about the ownership change at Aspocomp Thailand Co. without expressing any positive or negative sentiment."
2,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,"NEUTRAL
The sentence is providing information about the availability of a live audio webcast for the conference program, without expressing any positive or negative sentiment."
0,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .","Label: POSITIVE
Explanation: The sentence indicates a significant increase in net sales, which is a positive indicator for the company."
2,The parties have agreed not to disclose the transaction value .,"Label: NEUTRAL
Explanation: The sentence does not convey any positive or negative sentiment, it simply states a fact about the agreement between the parties."
2,The solid fuel is heated before sludge is mixed therein . '',"Label: POSITIVE
Explanation: The sentence describes a process of heating solid fuel before mixing sludge, indicating a practical and efficient method, hence conveying a positive sentiment."
2,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .","Label: NEUTRAL
Explanation: The sentence provides a factual breakdown of the revenue distribution among different divisions of the company without expressing any positive or negative sentiment."
0,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,"Label: POSITIVE
Explanation: The sentence indicates a positive outcome of achieving over EUR 1 million in yearly savings, which is a beneficial result for the company."
0,Operating profit of the Asian plants grew markedly .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a significant growth in operating profit for the Asian plants."
2,The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,The value of the orders is over EUR 10mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a high value of orders, which is over EUR 10mn."
1,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","Label: NEGATIVE
Explanation: The decrease in cargo traffic indicates a decline in business activity, which is typically viewed as a negative sentiment."
2,"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the new Chairman of the Board of Directors giving a presentation and answering questions, without expressing any positive or negative sentiment."
2,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .","Label: NEUTRAL
Explanation: The sentence provides factual information about the Stena Poseidon being a Panamax tanker designed to navigate through the narrow passages in the Panama Canal's locks. There is no clear positive or negative sentiment expressed."
2,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","Label: NEUTRAL
Explanation: The sentence provides a factual statement about the contents of financial statements without expressing any positive or negative sentiment."
1,Talentum 's net sales in September were smaller than expected .,"Label: NEGATIVE
Explanation: The sentence indicates disappointment or dissatisfaction with Talentum's net sales in September, suggesting a negative sentiment."
0,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a record number of passengers carried by Finnair PLC in 2006, showing an increase of 3.5 percent from the previous year."
2,The combined value of the planned investments is about EUR 30mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the combined value of planned investments, which is about EUR 30mn. This suggests growth and potential financial success."
2,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .","Label: NEUTRAL
Explanation: The sentence provides factual information about the number of new shares that can be subscribed for by exercising B options under the 2004 stock option plan, without expressing any positive or negative sentiment."
2,A few employees would remain at the Oulu plant in support functions for other group units .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .","NEUTRAL
The sentence describes a business move without expressing any positive or negative sentiment."
2,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,"Label: NEUTRAL
Explanation: This sentence is providing information about a future event without expressing any positive or negative sentiment."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","Label: POSITIVE
Explanation: The sentence describes an order for equipment for production, indicating growth and investment in the company."
2,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .","NEUTRAL
The sentence is neutral as it simply states a fact about Jaakko Vilo developing a panel press without expressing any positive or negative sentiment."
0,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the net loss of the company narrowed significantly from EUR 5.3 million to EUR 500,000 in the last quarter of 2010."
0,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an expected increase in sales for M-real in the second quarter of 2010."
2,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,"Label: POSITIVE
Explanation: The sentence highlights the range of services offered by the Finnish company, including localisation services for production transfer to customers in the Asian market, indicating a positive aspect of their business capabilities."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as both operating profit and turnover increased during the six-month period compared to the previous year."
2,Raute is listed on the Nordic exchange in Helsinki .,"Label: NEUTRAL
Explanation: This sentence simply states a fact about Raute being listed on the Nordic exchange in Helsinki without expressing any positive or negative sentiment."
0,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .","Label: POSITIVE
Explanation: The sentence indicates a significant increase in net profit for the world's second largest stainless steel maker, which is a positive financial outcome."
2,"Tiimari 's registered share capital is 16,474,755 shares as per today .","NEUTRAL
The sentence simply states a fact about Tiimari's registered share capital without expressing any positive or negative sentiment."
2,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the financing of the mall without expressing any positive or negative sentiment."
2,The estimated value of the deal is USD 9.2 million .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a specific value for the deal, which implies a successful business transaction."
2,The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
1,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","Label: NEGATIVE
Explanation: The decrease in result before taxes from nearly EUR 20mn to nearly EUR 14.5 mn indicates a negative sentiment as it signifies a decline in financial performance."
2,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .","NEUTRAL
The sentence provides factual information about product coverage and data coverage without expressing any sentiment."
2,The agreement must be approved by the Russian competition authorities before it enters into force .,"Label: NEUTRAL
Explanation: The sentence is stating a fact about the approval process required for the agreement, without expressing any positive or negative sentiment."
1,The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,"Label: NEGATIVE
Explanation: The sentence indicates a decrease in sales, which is typically associated with a negative sentiment."
1,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in profit before taxes, which is a negative sentiment."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"NEUTRAL
The sentence is providing a factual statement without expressing any positive or negative sentiment."
2,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","POSITIVE
The sentence expresses a positive sentiment by highlighting the significant amount of assets under management by CapMan in the Nordic region."
2,The contract includes heating plant equipment and associated installation work .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,"Label: POSITIVE
Explanation: The sentence indicates a significant increase in operating profit, which is a positive indicator of financial performance."
0,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .","Label: POSITIVE
Explanation: The sentence indicates a significant increase in operating profit from the previous year, which is a positive indicator for the company."
1,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in operating profit from the previous period, which is a negative sentiment."
0,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"POSITIVE
The sentence expresses a positive sentiment as it highlights an improvement in Efore's results in the last quarter, indicating successful management of sourcing components."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"Label: POSITIVE
Explanation: The sentence indicates a significant increase in profit, which is generally viewed as a positive outcome for a company."
2,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .","Label: NEUTRAL
Explanation: The sentence simply states a price range for Alpro without expressing any positive or negative sentiment."
2,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,"Label: NEUTRAL
Explanation: This sentence is providing information about share subscriptions and an increase in share capital, without expressing any positive or negative sentiment."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","POSITIVE
The sentence indicates a positive sentiment as it mentions the strengthening of sales and project resources, which implies growth and improvement within the company."
0,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in operating income from EUR 600.3 mn to EUR 696.4 mn in 2009."
2,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .","Label: NEUTRAL
Explanation: The sentence simply provides factual information about the share capital and number of shares of Alma Media Corporation without expressing any positive or negative sentiment."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit, which is a negative sentiment."
2,"The approximately 20,000 dwt vessel has been ordered from India .","NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the net sales generated by Tielinja in 2005, which is a successful financial achievement."
2,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","Label: NEUTRAL
Explanation: The sentence provides factual information about the breakdown of the purchase price without expressing any positive or negative sentiment."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","Label: POSITIVE
Explanation: The sentence describes a new building with eco-efficient features and a large floor area, which is generally seen as a positive development."
2,Almost two thirds of Olvi 's net sales come from outside Finland .,"POSITIVE
The statement highlights the positive aspect of Olvi's business by indicating a strong international presence contributing to almost two thirds of their net sales."
2,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .","NEUTRAL
The sentence is providing factual information about a future event without expressing any positive or negative sentiment."
2,"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .","Label: POSITIVE
Explanation: The sentence describes the company's activities in designing, manufacturing, and marketing advanced composite products for various applications, indicating a positive sentiment towards the company's capabilities and product range."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","Label: NEUTRAL
Explanation: The sentence provides factual information about the company's transportation business without expressing any positive or negative sentiment."
2,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .","Label: NEUTRAL
Explanation: The sentence provides factual information about the establishment of Elcoteq Dongguan in China, without expressing any positive or negative sentiment."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","Label: POSITIVE
Explanation: The sentence conveys a positive sentiment as it highlights the company's commitment to sourcing meat locally from Finland, which can be seen as a sustainable and quality-driven practice."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"Label: NEUTRAL
Explanation: The sentence simply states the availability of the terms and conditions of the Stock Option Scheme 2008 on the company's website, without expressing any positive or negative sentiment."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","Label: NEGATIVE
Explanation: The sentence indicates that Qualcomm's estimated first-quarter profit is below the analyst estimate, which is considered negative in terms of financial performance."
0,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a significant increase in net profit for Amer Sports Corp. due to strong sales and cost cuts."
0,Passenger volumes rose by 8.4 % in the accounting period .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in passenger volumes by 8.4% during the accounting period."
2,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,"Label: NEUTRAL
Explanation: The sentence does not convey any specific sentiment, it simply states a fact about investment activities being available only to relevant persons."
2,Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,"Label: POSITIVE
Explanation: The sentence is conveying a positive sentiment as it announces the launch of a new long-term pension savings account by the Finnish Bank of Åland, indicating growth and expansion in their services."
2,The value of the contract is EUR 25mn .,"Label: NEUTRAL
Explanation: This sentence simply states a fact about the value of the contract without expressing any positive or negative sentiment."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes London's leading shares jumping almost 100 points, or 1.7%, as the market opened, which is a sign of growth and positivity in the market."
2,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .","NEUTRAL
The sentence does not convey a strong positive or negative sentiment, simply stating a change in responsibilities for the individual."
2,ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,"Label: NEUTRAL
Explanation: The sentence provides factual information about the ownership percentage of ABN in Citycon Oyj without expressing any positive or negative sentiment."
2,The company specialises in temporary electrification and heating at construction sites .,"Label: POSITIVE
Explanation: The sentence describes a specific expertise of the company, indicating a positive aspect of their services."
0,"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it reports an increase in net profit for the Finnish fishing tackle company Rapala VMC Corp from EUR 17.5 million in 2007 to EUR 19.2 million in 2008."
2,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,"POSITIVE
The sentence indicates a positive sentiment as it mentions a planned financing of EUR40m through a market-based loan, which suggests a strategic financial move for the transaction."
2,Their names have not yet been released .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,The company website is www.ahlstrom.com .,"NEUTRAL
The sentence is neutral as it simply provides information about the company's website without expressing any positive or negative sentiment."
0,Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the rapid expansion of TietoEnator's business in Russia, suggesting growth and success."
0,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in quarterly revenues from a loss in the previous year."
2,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .","Label: POSITIVE
Explanation: The sentence provides positive information about Finnair, highlighting its long history, extensive route network, fleet size, and number of employees."
2,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","NEUTRAL
The sentence provides factual information about the different investment areas of CapMan and their dedicated teams, without expressing any positive or negative sentiment."
2,Rental of building equipment accounted for 88 percent of the operating income .,"POSITIVE
The sentence indicates a high percentage (88 percent) of operating income coming from the rental of building equipment, which is a positive sign of revenue generation."
1,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in profit before taxes, which is a negative sentiment."
2,The company then said it will focus its resources on clinical research .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as the company is focusing its resources on clinical research, which is typically seen as a valuable and important area of investment."
2,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .","Label: NEGATIVE
Explanation: The sentence indicates that Mr. Jarmo Ukonaho's contract will be ending, which may imply a negative sentiment as it suggests a potential loss or change in leadership."
2,The deal is subject to approval by the Norwegian competition authorities .,"Label: NEUTRAL
Explanation: This sentence is providing a factual statement about the deal being subject to approval, without expressing any positive or negative sentiment."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","POSITIVE
The sentence indicates a positive outcome of the demerger, as Jukka Niemi will be appointed as the managing director of Oriola, showcasing growth and trust in his capabilities."
0,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a significant growth in revenue for the Finnish company during the specified period."
2,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .","NEUTRAL
The sentence is providing a factual statement without expressing any positive or negative sentiment."
2,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","NEUTRAL
The sentence provides a list of companies that the individual is a member of, without expressing any positive or negative sentiment."
0,Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,"Label: POSITIVE
Explanation: The sentence conveys positive sentiment as it discusses a successful contract win by Cargotec Oyj, which will result in delivering hatch covers for ships, indicating business growth and success."
2,"The sellers include 40 shareholders , including Intellibis management , employees and other investors .","Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
0,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions potential savings of EUR 20mn-25mn, which is seen as a beneficial outcome."
1,Operating profit for 2009 lower than outlook published earlier .,"Label: NEGATIVE
Explanation: The sentence indicates that the operating profit for 2009 was lower than expected, which is a negative sentiment for the company."
2,"So far as is known , he did not sell shares that he owns personally .","NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the net loss of the company narrowed from EUR5.3 million to EUR500,000 in the last quarter of 2010."
2,"The customer is then forwarded to the site , and unknown to him logged in with the first number .","NEUTRAL
The sentence describes a neutral action without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .","Label: POSITIVE
Explanation: The sentence indicates positive growth in both operating profit and net sales for the nine-month period, with operating profit increasing by 26.6% and net sales increasing by 3.4% compared to the corresponding period in 2006."
2,The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,"Label: NEUTRAL
Explanation: The sentence simply states a scheduled event without expressing any positive or negative sentiment."
2,Bluewin Security is available as a monthly subscription .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the availability of Bluewin Security as a monthly subscription without expressing any positive or negative sentiment."
0,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,"Label: POSITIVE
Explanation: The sentence expresses a positive sentiment of being extremely delighted with the project and looking forward to continuing cooperation with Viking Line."
1,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,"Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions a net loss for the company in 2007 compared to a net profit in 2006."
0,"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in beer sales by 4.5 percent from the previous year."
0,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as the operating profit increased from EUR 4.6 mn to EUR 4.7 mn, showing growth and improvement in financial performance."
2,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .","Label: POSITIVE
Explanation: The sentence describes the company Biohit Oyj in a neutral and factual manner, highlighting its activities in developing, manufacturing, and marketing liquid handling products and diagnostic test systems for various industries."
0,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in Vacon's cash flow from operations, from EUR 21.9 mn to EUR 37.1 mn, showing growth and financial improvement."
2,The turbines are expected to be launched by the end of 2012 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it suggests that the turbines will be launched by the end of 2012, which implies progress and achievement."
2,"Tieto 's service is also used to send , process and receive materials related to absentee voting .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the use of Tieto's service for sending, processing, and receiving materials related to absentee voting, without expressing any positive or negative sentiment."
0,Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,"Label: POSITIVE
Explanation: The sentence indicates that Rapala expects to make cost savings by centralizing its French operations, which is a positive outcome for the company."
1,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .","Label: NEGATIVE
Explanation: The decrease in the number of passengers flying the airline compared to the previous year indicates a negative sentiment as it suggests a decline in business performance."
2,"Kemira 's R&D organization comprises approximately 750 people , the company said .","NEUTRAL
The sentence provides a factual statement about the size of Kemira's R&D organization without expressing any positive or negative sentiment."
2,Profit after taxes totaled EUR 12.1 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a profit of EUR 12.1 million after taxes, which is a successful financial outcome."
2,Negotiations with representatives of the personnel regarding the restructuring process have now been ended .,"NEGATIVE
The sentence indicates a negative sentiment as the negotiations regarding the restructuring process have been ended, potentially leading to job losses or other negative outcomes for the personnel."
2,"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .","NEUTRAL
The sentence provides factual information about the locations of various distribution and manufacturing units of the company without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as both operating profit and net sales increased during the six-month period compared to the corresponding period in 2005."
2,In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,"POSITIVE
The sentence describes a successful business transaction where the pump-making business was sold, indicating a positive outcome."
2,"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .","NEGATIVE
The sentence expresses a negative sentiment as it implies frustration or annoyance towards the airline for continuously repeating the same behavior."
1,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions an increase in operating loss from the previous period."
2,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .","POSITIVE
The sentence expresses a positive sentiment by highlighting the leadership and early adoption of business Ethernet services and carrier Ethernet in countries like Brazil, Chile, Argentina, and Mexico."
2,"Includes company and brand share data by category , as well as distribution channel data .","NEUTRAL
The sentence provides factual information without expressing any positive or negative sentiment."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes the stock rising for a third consecutive day, resulting in a three-day rise of GBX10.50 or 1.8%."
