true_label,original_sent,text_output
2,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .","NEUTRAL
The sentence provides factual information about the establishment of a Remuneration Committee and the decision to appoint a Nomination Committee, without expressing any positive or negative sentiment."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"POSITIVE
The sentence expresses a positive sentiment as it describes the stock rising for a third consecutive day, indicating a positive trend in its performance."
2,- Counter your competitor 's strengths and target their weaknesses .,"POSITIVE
The sentence is suggesting a proactive and strategic approach to competition, indicating a positive sentiment towards overcoming challenges and achieving success."
2,"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .","NEUTRAL
This sentence provides factual information about the Lemminkainen Group and its operations without expressing any positive or negative sentiment."
2,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .","NEUTRAL
This sentence is neutral as it simply states a business agreement without expressing any positive or negative sentiment."
2,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .","NEUTRAL
The sentence provides factual information about the maximum amount of the capital loan and the minimum subscription without expressing any positive or negative sentiment."
2,"The number of class A shares remains unchanged at 9,526,089 shares .","NEUTRAL
The sentence is providing factual information about the number of class A shares, without expressing any positive or negative sentiment."
2,"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .","NEUTRAL
This sentence provides factual information about the port facilities' throughput capacity without expressing any positive or negative sentiment."
2,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .","NEUTRAL
The sentence provides a neutral statement about the CEO of Kemira Group mentioning that the structural reorganization will continue for at least a year."
0,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","POSITIVE
The sentence provides information about an increase in net sales for Ramirent in the second quarter, indicating a positive sentiment."
0,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,"POSITIVE
The sentence expresses a positive sentiment as it talks about the aim of achieving an annual improvement in operating profit, which indicates growth and success for Ruukki Construction."
2,The business area 's net sales were slightly over 2m in 2006 .,"POSITIVE
The sentence is providing factual information about the business area's net sales, without expressing any positive or negative sentiment."
2,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .","NEUTRAL
The sentence provides factual information about tests conducted at Nokia Siemens' LTE center of competence, without expressing any positive or negative sentiment."
0,"Previously , the company anticipated its operating profit to improve over the same period .","POSITIVE
The sentence expresses a positive sentiment as it indicates that the company anticipated an improvement in its operating profit over the same period."
2,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .","NEUTRAL
The sentence provides factual information about Koduextra operating a retail chain of 11 stores, without expressing any positive or negative sentiment."
2,"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .","NEUTRAL
The sentence is providing factual information about a business decision without expressing any positive or negative sentiment."
0,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","POSITIVE
The sentence is positive as it is reporting on a successful business deal where Cargotec Oyj won orders worth EUR 10 million to deliver linkspans to multiple countries."
0,"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .","POSITIVE
The sentence expresses a positive sentiment as it highlights the growth in India's trade with Russia, indicating a strong and increasing economic relationship between the two countries."
0,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2","POSITIVE
The sentence is positive as it indicates a significant increase in net profit for the Finnish food company Raisio Oyj, which is a favorable outcome for the company."
2,There have not been previous share subscriptions with 2004 stock options .,"NEGATIVE
The sentence conveys a negative sentiment as it indicates a lack of previous share subscriptions with 2004 stock options, which may be seen as a missed opportunity or a negative aspect."
1,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","NEGATIVE
The sentence expresses a negative sentiment as it indicates a decrease in profit before taxes from Q2 of 2008 to Q2 of 2009."
2,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,"POSITIVE
The sentence describes the positive attributes of the extracted filtrates and the dried filter cakes meeting required transport moisture limits, indicating a positive sentiment."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","POSITIVE
The sentence expresses a positive sentiment as it mentions the strengthening of sales and project resources, indicating growth and improvement within the company."
2,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,"NEUTRAL
The sentence is stating a fact without expressing any positive or negative sentiment."
2,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .","NEUTRAL
This sentence is providing factual information about the distribution of shares after a split, without expressing any positive or negative sentiment."
2,Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,"NEUTRAL
The sentence provides factual information about the ownership distribution in the new company without expressing any positive or negative sentiment."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"NEUTRAL
The sentence is neutral as it simply states the intention of Rapala to move certain distribution units and suppliers to a different location without expressing any positive or negative sentiment."
0,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .","POSITIVE
The sentence indicates a positive sentiment as it mentions that the net loss of the company narrowed significantly from EUR35.6 million to EUR2.8 million for the first nine months of 2009."
2,"The interim report for the first quarter is published on May 8 , 2009 .","NEUTRAL
This sentence is providing factual information about the publication of an interim report, without expressing any positive or negative sentiment."
2,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .","NEUTRAL
This sentence is neutral as it simply states a fact about the payment terms for a transaction without expressing any positive or negative sentiment."
2,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .","NEUTRAL
The sentence describes the various business fields that the Marubeni Group focuses on, without expressing any positive or negative sentiment."
1,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","NEGATIVE
The sentence expresses a negative sentiment as it involves a legal dispute and financial claims between two parties."
2,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,"NEUTRAL
The sentence provides factual information about Mr Jortikka's position and involvement in the company without expressing any positive or negative sentiment."
0,Its market share widened to 48.51 percent from 48.31 percent a year earlier .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in market share, which is generally seen as a positive outcome for a company."
0,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,"POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in net profit for the Finnish software developer Done Solutions Oyj from 2005 to 2006."
2,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .","NEUTRAL
The sentence provides factual information about the unit prices for straddle carriers without expressing any positive or negative sentiment."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","NEUTRAL
The sentence provides factual information without expressing any positive or negative sentiment."
0,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","POSITIVE
The sentence expresses positive sentiment as it highlights a significant increase in net profit for Teleste Oyj in 2010 compared to the previous year, as well as an increase in dividend proposal."
0,Diluted EPS rose to EUR3 .68 from EUR0 .50 .,"POSITIVE
The sentence indicates a positive sentiment as it describes an increase in diluted EPS, which is typically seen as a positive financial indicator."
2,"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .","NEUTRAL
This sentence is neutral as it simply states a fact about Eero Katajavuori taking a year-long sabbatical starting from October 1, 2010."
2,Officials did not disclose the contract value .,"NEGATIVE
The sentence expresses a lack of transparency and withholding of information, which typically conveys a negative sentiment."
2,"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .","NEGATIVE
The sentence expresses a negative sentiment as the profit amount of EUR 20mn is significantly lower compared to the non-recurring items of EUR 177mn, indicating a decrease in profit."
2,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .","NEUTRAL
The sentence is providing factual information about the operation of a system by Nokia, without expressing any positive or negative sentiment."
1,"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","NEGATIVE
The sentence conveys a negative sentiment as it discusses a decrease in net sales for Uponor, indicating a decline in business performance."
1,Reported operating margin was a negative 5.9 % .,"NEGATIVE
The sentence indicates a negative sentiment as it mentions a negative operating margin."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","NEUTRAL
The sentence is neutral as it simply states a fact about Technopolis' plans to bring a technopark to St. Petersburg without expressing any positive or negative sentiment."
2,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .","NEUTRAL
The sentence is neutral as it simply provides information about the participation of different banks as arrangers in a financial transaction."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"NEUTRAL
The sentence is providing a neutral statement about gathering macro-economic perspective to assess Malaysia's performance, without expressing any positive or negative sentiment."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence expresses a positive sentiment as it highlights the significant increase in Orion Pharma's operating profit, indicating success and growth in the company."
2,The ECB can mainly target inflation .,"NEUTRAL
The sentence is neutral as it simply states a fact about the European Central Bank targeting inflation, without expressing any positive or negative sentiment."
2,"The remaining amount will be funded through debt , the Danish bank said .","NEUTRAL
The sentence is providing neutral information about the funding of the remaining amount through debt by the Danish bank."
2,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .","POSITIVE
The sentence expresses positive sentiment by highlighting the features and affordability of the product."
0,Exports grew 16.5 percent to 19.1 million liters .,"POSITIVE
The sentence expresses positive sentiment as it highlights growth in exports by 16.5 percent, indicating success and progress in the business."
2,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .","NEUTRAL
The sentence provides a neutral description of the services included in the order without expressing any positive or negative sentiment."
2,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .","NEUTRAL
The sentence provides factual information about the ownership and operation of various sports teams by Cablevision Systems Corp. without expressing any positive or negative sentiment."
2,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,"NEUTRAL
The sentence is providing information about a decision made by Panostaja Oyj's Board regarding the implementation of AGM decision concerning Board member fees, without expressing any positive or negative sentiment."
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in operating profit from a negative value to a positive value."
2,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .","NEUTRAL
The sentence is providing information about a decision that needs to be made regarding the import of Estonian meat and meat products to Finland. It does not express any positive or negative sentiment."
2,Castecka said the town hall would hold talks with other investors interested in the zone .,"POSITIVE
The sentence expresses a neutral sentiment about the town hall holding talks with other investors, indicating a positive outlook on potential investment opportunities in the zone."
2,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the CEO's focus on housing and real estate development market, which suggests growth and opportunity for the company."
2,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
2,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .","NEUTRAL
The sentence provides factual information about the company without expressing any positive or negative sentiment."
0,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,"POSITIVE
The sentence indicates a positive sentiment as it describes an increase in pretax profit, which is typically seen as a positive outcome in business."
2,The plant will collect raw material from the Baltic Sea region .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .","NEUTRAL
The sentence provides factual information about Quatrocon's clientele without expressing any positive or negative sentiment."
2,"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .","NEUTRAL
The sentence provides neutral information about the issuance of new shares under a company's option rights plan without expressing any positive or negative sentiment."
2,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,"NEUTRAL
This sentence is neutral as it simply states a fact about the beginning of a project without expressing any positive or negative sentiment."
2,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,"NEUTRAL
This sentence is neutral as it simply states a fact about Kirsi Rantanen's previous role as development director for HK Ruokatalo's poultry business without expressing any positive or negative sentiment."
0,"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .","NEUTRAL
The sentence provides factual information about Ragutis reporting a rise in beer sales and market share, without expressing any positive or negative sentiment."
2,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL
The sentence provides a neutral statement about the importance of the Neste Oil Corporation Refining Operation Assets Summary Report as a source of company data and information."
1,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions weak demand for forestry equipment and an uncertain market situation, indicating potential challenges or difficulties."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in both operating profit and turnover for the six-month period compared to the corresponding period a year ago."
0,"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .","POSITIVE
The sentence conveys a positive sentiment as it reports an increase in profit before taxes for the Finnish pharmaceuticals company Orion in the third quarter of 2010 compared to the corresponding period in 2009."
2,"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .","POSITIVE
The sentence describes the acquisition of a business with a valuable asset, a mobile authentication and signing solution, which provides authentication for various applications and resources. This indicates a positive sentiment towards the capabilities and potential benefits of the acquired asset."
2,"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .","NEUTRAL
The sentence provides factual information about a business transaction without expressing any positive or negative sentiment."
2,The company will be part of Teleste 's Video and Broadband Solutions business area .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"The market making in accordance with the agreement will begin on September 24 , 2009 .","NEUTRAL
This sentence is providing factual information about the start date of market making in accordance with an agreement, without expressing any positive or negative sentiment."
1,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,"NEGATIVE
The sentence expresses a negative sentiment as it discusses the financial losses Finnair will incur due to a strike causing canceled reservations and passenger re-routing."
2,"When dialing in , the participants should quote 877417 as conference ID .","NEUTRAL
This sentence is providing instructions for participants to dial in for a conference call, without expressing any positive or negative sentiment."
2,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .","NEUTRAL
The sentence provides factual information about recent technology deliveries to various companies without expressing any positive or negative sentiment."
2,The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,"NEUTRAL
The sentence is providing factual information about a transaction involving the transfer of lease agreements and employment agreements, without expressing any positive or negative sentiment."
2,They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,"NEUTRAL
The sentence describes a factual process without expressing any positive or negative sentiment."
1,EPS dropped to EUR0 .2 from EUR0 .3 .,"NEGATIVE
The sentence indicates a decrease in EPS, which is typically viewed as a negative financial indicator."
0,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .","POSITIVE
The sentence expresses positive sentiment as it highlights an increase in net sales and operating profit, indicating growth and success in the business."
2,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009","NEUTRAL
The sentence is neutral as it simply provides factual information about the applicant, inventor, application number, filing date, and publication date without expressing any positive or negative sentiment."
2,Investment management and investment advisory services are the company 's sole line of business .,"NEUTRAL
This sentence is neutral as it simply states a fact about the company's business focus without expressing any positive or negative sentiment."
2,The order is included in Metso 's fourth quarter 2007 order backlog .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"The platform is based built on Intel s second-generation MID platform , called Moorestown .","NEUTRAL
The sentence is providing factual information about the platform being based on Intel's second-generation MID platform, called Moorestown, without expressing any positive or negative sentiment."
0,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''","POSITIVE
The sentence expresses a positive sentiment by highlighting the benefits of having a China based operation, such as leveraging resources and expertise in wireless solutions and strengthening capability to offer industry-leading products for customers in China."
0,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,"POSITIVE
The sentence expresses positive sentiment as it indicates an increase in net sales growth estimate, which is typically seen as a positive development for a company."
2,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .","NEUTRAL
The sentence is providing a neutral statement about the role of personal entertainment in determining the workout experience at a fitness facility."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","NEGATIVE
The sentence expresses a negative sentiment as Qualcomm's estimated profit for the first quarter is below the analyst estimate, indicating a potential disappointment for investors."
2,"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group .","NEUTRAL
This sentence is providing factual information about a business transaction without expressing any positive or negative sentiment."
1,Net sales fell by 5 % from the previous accounting period .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a decrease in net sales, which is typically viewed unfavorably in business contexts."
2,Le Lay succeeds Walter G++nter and will be based in Finland .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .","POSITIVE
The sentence expresses positive sentiment as it reports a growth in beer sales for Svyturys-Utenos Alus, indicating success and progress in the business."
0,"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .","POSITIVE
The sentence expresses a positive sentiment as it mentions that the company considers its outlook for 2006 as favorable despite the increase in the price of raw material aluminium."
2,No financial details of the deployment were disclosed .,"NEGATIVE
The sentence indicates a lack of transparency and withholding of important information, which typically conveys a negative sentiment."
0,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,"POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in pretax profit from EUR 0.4 mn to EUR 0.6 mn, showing growth and improvement in financial performance."
1,Cash Flow from Operations for the most recent quarter also reached a eight year low .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions that the Cash Flow from Operations for the most recent quarter reached an eight year low, indicating a decrease in financial performance."
1,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions a decrease in sales due to poor snowfall, indicating a negative impact on the industry."
0,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .","POSITIVE
The sentence expresses a positive sentiment as it highlights the company's improvement from a net loss in 2006 to a net profit in 2007."
0,The optimization of the steel components heating process will reduce the energy consumption .,"POSITIVE
The sentence expresses a positive sentiment as it discusses the benefits of optimizing the steel components heating process, which will lead to a reduction in energy consumption."
1,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .","NEGATIVE
The sentence expresses a negative sentiment as it discusses a decrease in net sales, indicating a decline in performance."
1,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions a decrease in the company's net profit, which is typically seen as unfavorable news."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in both operating profit and net sales for the six-month period, which is generally seen as a positive outcome in business."
2,"The mill 's raw material need will increase by 100,000 m3 of wood .","NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .","POSITIVE
The sentence expresses a positive sentiment as it mentions a company being awarded a contract, which indicates success and achievement."
2,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .","NEUTRAL
This sentence is neutral as it simply provides information about the production and delivery schedule of equipment without expressing any positive or negative sentiment."
0,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .","POSITIVE
The sentence expresses a positive sentiment as it mentions an award being given to Vaahto Pulp & Paper for renovating a paperboard machine, indicating success and recognition in their industry."
0,EPS grew to 0.04 eur from 0.02 eur .,"POSITIVE
The sentence indicates a positive sentiment as it highlights growth in EPS from 0.02 eur to 0.04 eur, showing improvement in financial performance."
2,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .","NEUTRAL
The sentence is providing a factual statement about the process of repurchasing shares through public trading, without expressing any positive or negative sentiment."
0,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","POSITIVE
The sentence expresses a positive sentiment as it discusses the company's commitment to improving its operational efficiency and focusing on profitable core operations."
2,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,"POSITIVE
The sentence expresses excitement and positivity about Fancy Dans, a Glasgow gift and interiors store, moving locations."
1,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a decrease in L&T's net profit from 2009 to 2010."
0,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .","NEGATIVE
The sentence indicates a negative sentiment as it mentions a net loss for the company, which is typically viewed as unfavorable news for investors and stakeholders."
2,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .","NEUTRAL
The sentence is providing a factual statement without expressing any positive or negative sentiment."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"POSITIVE
The sentence is providing factual information about the net sales generated by Tielinja in 2005, without expressing any positive or negative sentiment."
2,The markets expect Heineken to sell Hartwall as a whole or in parts .,"NEUTRAL
This sentence is conveying a neutral sentiment as it is simply stating a fact about the market's expectations regarding Heineken selling Hartwall."
0,EBIT excluding non-recurring items was estimated to increase from 2009 .,"NEUTRAL
The sentence is providing a factual statement about the estimated increase in EBIT excluding non-recurring items, without expressing any positive or negative sentiment."
0,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in earnings per share, which is typically seen as a positive financial outcome."
1,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .","NEGATIVE
The decrease in profit before taxes from EUR 4.9 mn to EUR 4.0 mn indicates a negative sentiment as it signifies a decline in financial performance."
2,No changes in media activity were seen in October compared with September .,"NEUTRAL
The sentence is stating a fact without expressing any positive or negative sentiment."
2,Two other sites will be included later on .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,"NEUTRAL
This sentence is neutral as it simply states a transfer of operations from one facility to another without expressing any positive or negative sentiment."
1,"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","NEGATIVE
The sentence is classified as 'NEGATIVE' because it mentions a decrease in net profit for the company, which is typically seen as a negative financial outcome."
0,Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,"POSITIVE
The sentence expresses a positive sentiment as it mentions Raute winning an order worth around 15 million euros, indicating success and business growth."
2,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .","NEUTRAL
This sentence is providing factual information about the operations to be sold without expressing any positive or negative sentiment."
1,Sales of mid-strength beer decreased by 40 % .,"NEGATIVE
The sentence indicates a decrease in sales, which is typically viewed as a negative outcome in business."
2,"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .","NEUTRAL
This sentence is neutral as it simply states a fact about the issuance of stock options in 2003 without expressing any positive or negative sentiment."
0,"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .","POSITIVE
The sentence expresses positive sentiment as it reports an increase in net profit for the company, which is generally seen as a positive outcome in business."
2,Raute is listed on the Nordic exchange in Helsinki .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,"NEUTRAL
This sentence is neutral as it simply states a business transaction without expressing any positive or negative sentiment."
